cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R05-0000472,5,River-Valley,+1-793-342-5883,+1-588-500-3130,2026-06-01 12:30:00,0,SMS,,3G,0.0,0.05
R05-0000473,5,River-Valley,+1-292-725-5225,,2026-06-01 00:52:27,405,DATA,10439110,3G,0.0,0.1
R05-0000474,5,River-Valley,+1-309-524-9418,+1-743-790-3660,2026-06-01 01:43:15,0,SMS,,4G,0.0,0.05
R05-0000475,5,River-Valley,+1-685-862-3473,+1-485-476-1099,2026-06-01 17:55:00,1854,VOICE,,4G,0.1,3.09
R05-0000476,5,River-Valley,+1-395-780-5573,+1-925-529-3411,2026-06-01 09:08:11,407,VOICE,,5G,0.08,0.54
R05-0000477,5,River-Valley,+1-886-232-5539,+1-543-383-7305,2026-06-01 16:53:11,674,VOICE,,5G,0.08,0.9
R05-0000478,5,River-Valley,+1-353-643-8590,+1-657-378-4334,2026-06-01 10:14:23,279,VOICE,,5G,0.08,0.37
R05-0000479,5,River-Valley,+1-345-724-1852,+1-626-274-1305,2026-06-01 01:59:42,1583,VOICE,,5G,0.08,2.11
R05-0000480,5,River-Valley,+1-500-214-7463,+1-311-302-1700,2026-06-01 04:13:49,3501,VOICE,,4G,0.1,5.84
R05-0000481,5,River-Valley,+1-203-570-0259,+1-506-446-8996,2026-06-01 14:39:52,0,SMS,,4G,0.0,0.05
R05-0000482,5,River-Valley,+1-426-783-8855,+1-799-851-5349,2026-06-01 11:04:04,2134,VOICE,,5G,0.08,2.85
R05-0000483,5,River-Valley,+1-351-893-5438,+1-891-376-3149,2026-06-01 20:42:31,0,SMS,,3G,0.0,0.05
R05-0000484,5,River-Valley,+1-335-532-4416,+1-725-401-8420,2026-06-01 10:04:59,981,VOICE,,4G,0.1,1.64
R05-0000485,5,River-Valley,+1-620-851-1350,,2026-06-01 23:19:37,3531,DATA,13827393,3G,0.0,0.14
R05-0000486,5,River-Valley,+1-741-928-0244,+1-353-534-8727,2026-06-01 08:57:36,0,SMS,,4G,0.0,0.05
R05-0000487,5,River-Valley,+1-718-657-9715,+1-597-861-2650,2026-06-01 07:04:57,552,VOICE,,5G,0.08,0.74
R05-0000488,5,River-Valley,+1-833-527-6557,,2026-06-01 08:38:05,4862,DATA,460035338,4G,0.0,4.6
R05-0000489,5,River-Valley,+1-686-842-7898,+1-911-631-5317,2026-06-01 15:06:32,1027,VOICE,,4G,0.1,1.71
R05-0000490,5,River-Valley,+1-344-990-7091,+1-623-733-0737,2026-06-01 14:46:46,0,SMS,,4G,0.0,0.05
R05-0000491,5,River-Valley,+1-432-645-9917,,2026-06-01 06:17:38,1397,DATA,404041182,3G,0.0,4.04
R05-0000492,5,River-Valley,+1-490-880-7293,+1-803-541-2290,2026-06-01 10:55:18,0,SMS,,4G,0.0,0.05
R05-0000493,5,River-Valley,+1-505-433-3446,+1-769-937-9426,2026-06-01 15:57:08,0,SMS,,5G,0.0,0.05
R05-0000494,5,River-Valley,+1-768-551-8401,+1-678-836-0295,2026-06-01 18:26:44,0,SMS,,4G,0.0,0.05
R05-0000495,5,River-Valley,+1-705-930-1045,+1-564-768-5997,2026-06-01 20:50:31,0,SMS,,3G,0.0,0.05
R05-0000496,5,River-Valley,+1-723-630-7985,,2026-06-01 02:47:58,6022,DATA,307994386,4G,0.0,3.08
R05-0000497,5,River-Valley,+1-685-621-1726,+1-904-372-8140,2026-06-01 05:18:14,0,VOICE,,4G,0.1,0.0
R05-0000498,5,River-Valley,+1-865-374-4549,+1-831-571-3668,2026-06-01 23:14:38,1695,VOICE,,4G,0.1,2.83
R05-0000499,5,River-Valley,+1-928-768-0919,,2026-06-01 12:11:40,4501,DATA,158311748,5G,0.0,1.58
R05-0000500,5,River-Valley,+1-732-283-6168,+1-561-357-4104,2026-06-01 15:25:43,0,SMS,,4G,0.0,0.05
R05-0000501,5,River-Valley,+1-622-798-6416,,2026-06-01 12:37:36,7064,DATA,50216175,4G,0.0,0.5
R05-0000502,5,River-Valley,+1-406-596-1105,+1-783-638-0898,2026-06-01 04:05:31,3367,VOICE,,4G,0.1,5.61
R05-0000503,5,River-Valley,+1-341-855-3260,,2026-06-01 00:39:04,6689,DATA,215089785,4G,0.0,2.15
R05-0000504,5,River-Valley,+1-285-626-3237,+1-296-893-3412,2026-06-01 06:38:26,3424,VOICE,,5G,0.08,4.57
R05-0000505,5,River-Valley,+1-944-886-7987,,2026-06-01 18:06:36,662,DATA,105418269,4G,0.0,1.05
R05-0000506,5,River-Valley,+1-862-228-8050,+1-911-357-2407,2026-06-01 00:30:48,1813,VOICE,,5G,0.08,2.42
R05-0000507,5,River-Valley,+1-637-915-6930,+1-452-785-9100,2026-06-01 09:38:42,1480,VOICE,,5G,0.08,1.97
R05-0000508,5,River-Valley,+1-440-704-8787,,2026-06-01 16:32:07,5024,DATA,333474680,5G,0.0,3.33
R05-0000509,5,River-Valley,+1-351-385-3708,,2026-06-01 17:36:44,3428,DATA,251960522,4G,0.0,2.52
R05-0000510,5,River-Valley,+1-400-855-2716,+1-938-837-6286,2026-06-01 03:30:02,603,VOICE,,4G,0.1,1.01
R05-0000511,5,River-Valley,+1-802-276-1086,,2026-06-01 04:32:39,3450,DATA,491414072,4G,0.0,4.91
R05-0000512,5,River-Valley,+1-268-472-0721,+1-429-309-0329,2026-06-01 17:45:37,2538,VOICE,,5G,0.08,3.38
R05-0000513,5,River-Valley,+1-511-424-6121,,2026-06-01 18:54:51,1549,DATA,391067755,3G,0.0,3.91
R05-0000514,5,River-Valley,+1-785-641-1137,+1-805-638-2322,2026-06-01 17:19:32,0,SMS,,5G,0.0,0.05
R05-0000515,5,River-Valley,+1-625-374-8052,+1-931-396-5836,2026-06-01 06:51:12,3378,VOICE,,4G,0.1,5.63
R05-0000516,5,River-Valley,+1-710-537-4700,+1-713-419-9204,2026-06-01 06:44:13,1465,VOICE,,5G,0.08,1.95
R05-0000517,5,River-Valley,+1-511-378-4641,+1-709-704-8776,2026-06-01 08:24:41,0,SMS,,4G,0.0,0.05
R05-0000518,5,River-Valley,+1-571-576-4514,,2026-06-01 17:26:11,4429,DATA,84053041,5G,0.0,0.84
R05-0000519,5,River-Valley,+1-918-769-8326,+1-901-396-0942,2026-06-01 14:55:44,1903,VOICE,,3G,0.12,3.81
R05-0000520,5,River-Valley,+1-918-372-3195,+1-672-748-3833,2026-06-01 03:24:58,992,VOICE,,5G,0.08,1.32
R05-0000521,5,River-Valley,+1-521-557-4469,+1-286-836-1227,2026-06-01 05:51:47,0,SMS,,4G,0.0,0.05
R05-0000522,5,River-Valley,+1-412-743-5211,+1-961-215-9181,2026-06-01 22:42:57,1412,VOICE,,4G,0.1,2.35
R05-0000523,5,River-Valley,+1-214-408-1210,+1-744-670-6071,2026-06-01 15:04:40,0,VOICE,,5G,0.08,0.0
R05-0000524,5,River-Valley,+1-476-279-5886,+1-418-472-9078,2026-06-01 19:36:02,948,VOICE,,4G,0.1,1.58
R05-0000525,5,River-Valley,+1-964-463-9389,+1-887-532-2424,2026-06-01 13:20:24,1156,VOICE,,5G,0.08,1.54
R05-0000526,5,River-Valley,+1-388-877-6582,+1-439-695-4434,2026-06-01 02:14:33,0,SMS,,4G,0.0,0.05
R05-0000527,5,River-Valley,+1-903-938-5982,+1-379-489-9876,2026-06-01 23:21:23,2466,VOICE,,4G,0.1,4.11
R05-0000528,5,River-Valley,+1-931-723-7507,+1-585-614-7793,2026-06-01 13:51:10,0,SMS,,4G,0.0,0.05
R05-0000529,5,River-Valley,+1-601-508-5732,+1-545-516-2717,2026-06-01 15:16:22,3581,VOICE,,3G,0.12,7.16
R05-0000530,5,River-Valley,+1-373-948-8606,+1-270-444-7334,2026-06-01 01:32:41,0,SMS,,4G,0.0,0.05
R05-0000531,5,River-Valley,+1-790-462-1729,+1-760-305-0918,2026-06-01 07:23:29,0,VOICE,,4G,0.1,0.0
R05-0000532,5,River-Valley,+1-795-747-5136,+1-524-673-1083,2026-06-01 01:22:02,0,SMS,,5G,0.0,0.05
R05-0000533,5,River-Valley,+1-534-484-5448,+1-914-419-4182,2026-06-01 17:00:06,0,SMS,,4G,0.0,0.05
R05-0000534,5,River-Valley,+1-387-960-4394,+1-542-378-8983,2026-06-01 15:55:29,0,VOICE,,4G,0.1,0.0
R05-0000535,5,River-Valley,+1-725-886-5911,,2026-06-01 23:29:30,4978,DATA,135144486,3G,0.0,1.35
R05-0000536,5,River-Valley,+1-436-469-5542,+1-748-432-2244,2026-06-01 15:55:04,3030,VOICE,,4G,0.1,5.05
R05-0000537,5,River-Valley,+1-531-598-3640,+1-504-652-4461,2026-06-01 00:30:34,0,SMS,,5G,0.0,0.05
R05-0000538,5,River-Valley,+1-283-510-7366,+1-580-856-4885,2026-06-01 14:53:07,0,SMS,,3G,0.0,0.05
R05-0000539,5,River-Valley,+1-657-415-8710,+1-581-614-6918,2026-06-01 16:07:50,2052,VOICE,,4G,0.1,3.42
R05-0000540,5,River-Valley,+1-425-554-2731,+1-670-927-8807,2026-06-01 02:11:02,0,SMS,,5G,0.0,0.05
R05-0000541,5,River-Valley,+1-976-823-1396,,2026-06-01 17:01:05,5748,DATA,431428813,5G,0.0,4.31
R05-0000542,5,River-Valley,+1-291-899-2190,+1-933-977-0436,2026-06-01 11:05:35,690,VOICE,,4G,0.1,1.15
R05-0000543,5,River-Valley,+1-671-327-0901,+1-897-665-5166,2026-06-01 19:52:18,464,VOICE,,4G,0.1,0.77
R05-0000544,5,River-Valley,+1-811-918-5109,+1-741-354-1607,2026-06-01 13:45:17,1327,VOICE,,4G,0.1,2.21
R05-0000545,5,River-Valley,+1-399-579-6679,+1-688-265-4302,2026-06-01 11:56:38,0,SMS,,4G,0.0,0.05
R05-0000546,5,River-Valley,+1-356-637-5449,,2026-06-01 22:08:36,4365,DATA,445855255,4G,0.0,4.46
R05-0000547,5,River-Valley,+1-862-253-8107,+1-307-638-9114,2026-06-01 16:40:43,521,VOICE,,5G,0.08,0.69
R05-0000548,5,River-Valley,+1-553-568-1258,,2026-06-01 22:35:24,654,DATA,203933597,5G,0.0,2.04
R05-0000549,5,River-Valley,+1-381-318-9813,+1-394-594-9188,2026-06-01 17:38:31,0,SMS,,5G,0.0,0.05
R05-0000550,5,River-Valley,+1-705-999-5363,+1-302-339-0563,2026-06-01 23:42:32,1103,VOICE,,4G,0.1,1.84
R05-0000551,5,River-Valley,+1-836-467-2571,,2026-06-01 04:55:02,1174,DATA,46477023,5G,0.0,0.46
R05-0000552,5,River-Valley,+1-504-667-8081,+1-293-734-0112,2026-06-01 00:17:48,1331,VOICE,,5G,0.08,1.77
R05-0000553,5,River-Valley,+1-586-523-8483,+1-411-432-9681,2026-06-01 00:08:25,3522,VOICE,,5G,0.08,4.7
R05-0000554,5,River-Valley,+1-681-840-7604,+1-395-260-3782,2026-06-01 09:44:09,0,SMS,,4G,0.0,0.05
R05-0000555,5,River-Valley,+1-203-847-6834,,2026-06-01 21:05:54,3317,DATA,336846865,5G,0.0,3.37
R05-0000556,5,River-Valley,+1-979-585-8525,,2026-06-01 23:35:30,1313,DATA,409134154,3G,0.0,4.09
R05-0000557,5,River-Valley,+1-958-796-8808,+1-216-234-0638,2026-06-01 04:18:56,0,SMS,,5G,0.0,0.05
R05-0000558,5,River-Valley,+1-607-682-1336,+1-432-447-5177,2026-06-01 15:38:34,1460,VOICE,,5G,0.08,1.95
R05-0000559,5,River-Valley,+1-543-948-0843,+1-774-388-7305,2026-06-01 18:32:28,0,SMS,,3G,0.0,0.05
R05-0000560,5,River-Valley,+1-578-237-2351,,2026-06-01 17:28:26,2342,DATA,252879792,5G,0.0,2.53
R05-0000561,5,River-Valley,+1-307-957-7374,,2026-06-01 04:41:28,5659,DATA,247132992,4G,0.0,2.47
R05-0000562,5,River-Valley,+1-457-402-9766,+1-431-999-2454,2026-06-01 09:28:05,0,SMS,,4G,0.0,0.05
R05-0000563,5,River-Valley,+1-875-727-8648,+1-507-252-5225,2026-06-01 18:41:52,0,SMS,,4G,0.0,0.05
R05-0000564,5,River-Valley,+1-738-780-1795,+1-881-645-2673,2026-06-01 14:14:16,2555,VOICE,,4G,0.1,4.26
R05-0000565,5,River-Valley,+1-564-754-4752,+1-306-504-1727,2026-06-01 04:11:30,2807,VOICE,,4G,0.1,4.68
R05-0000566,5,River-Valley,+1-807-669-7960,+1-397-491-4823,2026-06-01 08:12:01,3359,VOICE,,3G,0.12,6.72
R05-0000567,5,River-Valley,+1-719-438-9427,+1-305-564-4298,2026-06-01 23:03:41,2404,VOICE,,4G,0.1,4.01
R05-0000568,5,River-Valley,+1-675-651-8324,+1-909-830-2201,2026-06-01 11:02:24,2322,VOICE,,4G,0.1,3.87
R05-0000569,5,River-Valley,+1-786-469-4020,+1-687-565-2448,2026-06-01 05:21:22,0,SMS,,4G,0.0,0.05
R05-0000570,5,River-Valley,+1-775-770-4617,,2026-06-01 13:34:20,4532,DATA,239455926,4G,0.0,2.39
R05-0000571,5,River-Valley,+1-632-800-3773,+1-620-427-2845,2026-06-01 18:40:58,783,VOICE,,4G,0.1,1.31
R05-0000572,5,River-Valley,+1-711-267-1089,+1-394-741-7439,2026-06-01 00:42:35,0,SMS,,5G,0.0,0.05
R05-0000573,5,River-Valley,+1-473-591-5684,+1-826-235-8536,2026-06-01 17:33:22,31,VOICE,,4G,0.1,0.05
R05-0000574,5,River-Valley,+1-740-217-2778,+1-522-723-7711,2026-06-01 15:01:32,2887,VOICE,,5G,0.08,3.85
R05-0000575,5,River-Valley,+1-865-202-5368,+1-446-674-8190,2026-06-01 19:12:24,3069,VOICE,,5G,0.08,4.09
R05-0000576,5,River-Valley,+1-378-613-5935,+1-556-842-3779,2026-06-01 16:52:54,425,VOICE,,5G,0.08,0.57
R05-0000577,5,River-Valley,+1-321-920-8306,+1-475-550-4890,2026-06-01 23:20:57,2467,VOICE,,5G,0.08,3.29
R05-0000578,5,River-Valley,+1-672-847-5516,+1-466-252-9202,2026-06-01 09:21:48,3269,VOICE,,4G,0.1,5.45
R05-0000579,5,River-Valley,+1-713-628-6342,+1-944-559-2474,2026-06-01 13:43:46,472,VOICE,,3G,0.12,0.94
R05-0000580,5,River-Valley,+1-335-782-7975,+1-501-897-9444,2026-06-01 10:19:06,2765,VOICE,,4G,0.1,4.61
R05-0000581,5,River-Valley,+1-277-290-5889,+1-322-633-3122,2026-06-01 13:45:32,0,SMS,,4G,0.0,0.05
R05-0000582,5,River-Valley,+1-459-747-0753,,2026-06-01 09:06:13,5735,DATA,183314748,5G,0.0,1.83
R05-0000583,5,River-Valley,+1-389-497-3570,+1-316-359-7425,2026-06-01 18:47:08,3551,VOICE,,4G,0.1,5.92
R05-0000584,5,River-Valley,+1-351-826-2848,+1-809-501-0603,2026-06-01 09:15:41,0,SMS,,3G,0.0,0.05
R05-0000585,5,River-Valley,+1-239-348-3149,+1-593-338-5684,2026-06-01 22:24:49,0,SMS,,4G,0.0,0.05
R05-0000586,5,River-Valley,+1-948-473-9912,+1-983-895-7554,2026-06-01 04:34:47,0,SMS,,3G,0.0,0.05
R05-0000587,5,River-Valley,+1-814-265-2938,+1-564-497-8559,2026-06-01 05:21:07,963,VOICE,,4G,0.1,1.61
R05-0000588,5,River-Valley,+1-454-740-7126,+1-565-210-9598,2026-06-01 14:51:53,2279,VOICE,,5G,0.08,3.04
R05-0000589,5,River-Valley,+1-619-709-4400,+1-838-385-5157,2026-06-01 11:36:21,2775,VOICE,,4G,0.1,4.62
R05-0000590,5,River-Valley,+1-630-593-4940,+1-810-511-3825,2026-06-01 04:53:40,0,SMS,,4G,0.0,0.05
R05-0000591,5,River-Valley,+1-900-898-5592,+1-448-814-9509,2026-06-01 00:25:53,96,VOICE,,4G,0.1,0.16
R05-0000592,5,River-Valley,+1-911-698-0864,+1-793-810-4855,2026-06-01 04:40:27,0,SMS,,4G,0.0,0.05
R05-0000593,5,River-Valley,+1-797-664-3765,+1-593-290-5067,2026-06-01 02:51:22,1535,VOICE,,4G,0.1,2.56
R05-0000594,5,River-Valley,+1-773-830-5701,+1-241-607-8312,2026-06-01 19:06:12,0,SMS,,3G,0.0,0.05
R05-0000595,5,River-Valley,+1-447-294-3961,+1-200-662-6376,2026-06-01 00:21:53,1353,VOICE,,4G,0.1,2.26
R05-0000596,5,River-Valley,+1-875-733-0779,+1-412-578-7062,2026-06-01 20:09:34,0,SMS,,3G,0.0,0.05
R05-0000597,5,River-Valley,+1-824-374-0450,+1-395-691-0685,2026-06-01 22:01:47,3218,VOICE,,4G,0.1,5.36
R05-0000598,5,River-Valley,+1-663-684-1338,+1-420-556-2626,2026-06-01 12:18:37,0,SMS,,5G,0.0,0.05
R05-0000599,5,River-Valley,+1-338-801-2355,+1-210-776-4002,2026-06-01 13:54:25,0,SMS,,5G,0.0,0.05
R05-0000600,5,River-Valley,+1-780-844-3555,+1-698-216-7401,2026-06-01 21:52:23,225,VOICE,,5G,0.08,0.3
R05-0000601,5,River-Valley,+1-469-223-5238,+1-655-761-1056,2026-06-01 08:38:04,685,VOICE,,5G,0.08,0.91
R05-0000602,5,River-Valley,+1-796-951-4312,,2026-06-01 11:53:49,5704,DATA,144212194,5G,0.0,1.44
R05-0000603,5,River-Valley,+1-250-912-1527,+1-758-968-6217,2026-06-01 13:17:24,916,VOICE,,4G,0.1,1.53
R05-0000604,5,River-Valley,+1-240-391-4960,+1-643-318-4952,2026-06-01 19:34:03,1093,VOICE,,5G,0.08,1.46
R05-0000605,5,River-Valley,+1-682-973-2067,,2026-06-01 12:30:23,3314,DATA,158377521,4G,0.0,1.58
R05-0000606,5,River-Valley,+1-455-398-7998,+1-233-588-5787,2026-06-01 19:31:28,1129,VOICE,,4G,0.1,1.88
R05-0000607,5,River-Valley,+1-819-611-6731,+1-449-257-5228,2026-06-01 19:13:12,2468,VOICE,,4G,0.1,4.11
R05-0000608,5,River-Valley,+1-948-817-0985,+1-242-497-1562,2026-06-01 08:27:55,0,SMS,,5G,0.0,0.05
R05-0000609,5,River-Valley,+1-377-268-5500,+1-315-859-6534,2026-06-01 04:26:57,3351,VOICE,,4G,0.1,5.59
R05-0000610,5,River-Valley,+1-589-205-8659,+1-270-701-8108,2026-06-01 06:18:28,2438,VOICE,,3G,0.12,4.88
R05-0000611,5,River-Valley,+1-802-719-2408,,2026-06-01 14:14:33,4124,DATA,427666774,4G,0.0,4.28
R05-0000612,5,River-Valley,+1-279-597-8462,+1-372-986-4725,2026-06-01 09:29:04,0,SMS,,4G,0.0,0.05
R05-0000613,5,River-Valley,+1-886-768-9287,+1-317-507-3776,2026-06-01 11:38:44,0,SMS,,4G,0.0,0.05
R05-0000614,5,River-Valley,+1-644-845-4793,+1-925-256-6766,2026-06-01 22:35:25,2917,VOICE,,4G,0.1,4.86
R05-0000615,5,River-Valley,+1-553-309-8742,,2026-06-01 12:33:20,3359,DATA,148641030,4G,0.0,1.49
R05-0000616,5,River-Valley,+1-821-644-1444,,2026-06-01 03:31:09,2618,DATA,443954204,4G,0.0,4.44
R05-0000617,5,River-Valley,+1-339-292-0957,+1-384-817-3142,2026-06-01 06:41:24,0,SMS,,5G,0.0,0.05
R05-0000618,5,River-Valley,+1-359-348-6260,,2026-06-01 10:52:20,4832,DATA,441483446,4G,0.0,4.41
R05-0000619,5,River-Valley,+1-567-451-7869,+1-623-537-2495,2026-06-01 14:08:17,3230,VOICE,,4G,0.1,5.38
R05-0000620,5,River-Valley,+1-732-587-4321,+1-311-307-7265,2026-06-01 02:00:20,0,SMS,,4G,0.0,0.05
R05-0000621,5,River-Valley,+1-489-846-4603,,2026-06-01 04:46:00,1773,DATA,454115827,5G,0.0,4.54
R05-0000622,5,River-Valley,+1-539-827-7582,+1-918-871-7930,2026-06-01 01:06:48,0,SMS,,5G,0.0,0.05
R05-0000623,5,River-Valley,+1-572-554-3811,+1-564-958-0661,2026-06-01 05:26:33,2562,VOICE,,4G,0.1,4.27
R05-0000624,5,River-Valley,+1-557-512-0132,+1-640-608-1466,2026-06-01 05:31:30,0,SMS,,5G,0.0,0.05
R05-0000625,5,River-Valley,+1-956-467-4239,+1-579-269-1282,2026-06-01 12:10:00,0,SMS,,5G,0.0,0.05
R05-0000626,5,River-Valley,+1-481-339-6946,,2026-06-01 22:35:53,3637,DATA,488670394,3G,0.0,4.89
R05-0000627,5,River-Valley,+1-676-468-8993,+1-694-796-2026,2026-06-01 20:50:50,2101,VOICE,,5G,0.08,2.8
R05-0000628,5,River-Valley,+1-925-376-3182,+1-460-755-5065,2026-06-01 00:57:49,0,SMS,,5G,0.0,0.05
R05-0000629,5,River-Valley,+1-582-676-7568,+1-562-292-3700,2026-06-01 11:50:46,0,SMS,,5G,0.0,0.05
R05-0000630,5,River-Valley,+1-716-594-7816,+1-766-246-9670,2026-06-01 12:30:37,2129,VOICE,,4G,0.1,3.55
R05-0000631,5,River-Valley,+1-452-393-6275,+1-987-822-5202,2026-06-01 15:34:08,0,SMS,,4G,0.0,0.05
R05-0000632,5,River-Valley,+1-823-957-1543,+1-502-340-9722,2026-06-01 12:33:56,828,VOICE,,3G,0.12,1.66
R05-0000633,5,River-Valley,+1-831-771-0588,+1-715-267-3430,2026-06-01 14:18:05,1645,VOICE,,3G,0.12,3.29
R05-0000634,5,River-Valley,+1-509-216-8704,+1-826-572-7859,2026-06-01 23:12:29,2358,VOICE,,4G,0.1,3.93
R05-0000635,5,River-Valley,+1-568-370-3942,,2026-06-01 14:07:18,6519,DATA,195621775,4G,0.0,1.96
R05-0000636,5,River-Valley,+1-319-874-4825,+1-434-431-1262,2026-06-01 21:07:17,3323,VOICE,,4G,0.1,5.54
R05-0000637,5,River-Valley,+1-765-512-1373,,2026-06-01 14:26:39,5866,DATA,447647263,4G,0.0,4.48
R05-0000638,5,River-Valley,+1-828-762-0179,+1-950-550-4790,2026-06-01 08:48:44,0,SMS,,4G,0.0,0.05
R05-0000639,5,River-Valley,+1-837-551-4491,+1-760-485-4814,2026-06-01 04:18:22,0,SMS,,4G,0.0,0.05
R05-0000640,5,River-Valley,+1-676-769-5603,+1-411-248-6805,2026-06-01 17:14:12,705,VOICE,,4G,0.1,1.18
R05-0000641,5,River-Valley,+1-540-462-4863,,2026-06-01 00:57:39,2503,DATA,182180519,4G,0.0,1.82
R05-0000642,5,River-Valley,+1-551-916-9244,+1-582-906-5491,2026-06-01 18:54:55,0,VOICE,,5G,0.08,0.0
R05-0000643,5,River-Valley,+1-423-595-3375,+1-839-722-0773,2026-06-01 01:08:19,2748,VOICE,,4G,0.1,4.58
R05-0000644,5,River-Valley,+1-802-207-6022,+1-754-983-4744,2026-06-01 00:58:15,3482,VOICE,,5G,0.08,4.64
R05-0000645,5,River-Valley,+1-310-899-4084,,2026-06-01 13:21:03,4590,DATA,1849688,3G,0.0,0.02
R05-0000646,5,River-Valley,+1-906-847-2088,,2026-06-01 08:11:05,813,DATA,84718902,4G,0.0,0.85
R05-0000647,5,River-Valley,+1-745-635-9205,+1-361-300-2606,2026-06-01 15:18:48,2562,VOICE,,3G,0.12,5.12
R05-0000648,5,River-Valley,+1-882-484-2836,+1-952-803-9573,2026-06-01 21:19:43,0,SMS,,4G,0.0,0.05
R05-0000649,5,River-Valley,+1-822-393-3626,+1-496-451-7452,2026-06-01 05:12:19,0,SMS,,5G,0.0,0.05
R05-0000650,5,River-Valley,+1-707-499-6516,+1-915-249-6496,2026-06-01 15:28:09,3297,VOICE,,5G,0.08,4.4
R05-0000651,5,River-Valley,+1-898-791-9586,+1-799-413-4754,2026-06-01 00:03:23,1580,VOICE,,5G,0.08,2.11
R05-0000652,5,River-Valley,+1-938-631-9730,+1-775-293-2673,2026-06-01 05:21:40,275,VOICE,,4G,0.1,0.46
R05-0000653,5,River-Valley,+1-897-321-1313,,2026-06-01 16:18:43,1572,DATA,438054512,4G,0.0,4.38
R05-0000654,5,River-Valley,+1-865-577-8437,+1-668-955-0009,2026-06-01 17:00:32,0,SMS,,4G,0.0,0.05
R05-0000655,5,River-Valley,+1-919-820-6694,,2026-06-01 15:12:30,6711,DATA,173353727,5G,0.0,1.73
R05-0000656,5,River-Valley,+1-344-560-5458,+1-589-932-7287,2026-06-01 16:36:25,3372,VOICE,,4G,0.1,5.62
R05-0000657,5,River-Valley,+1-923-529-3931,+1-746-537-1570,2026-06-01 00:27:09,0,VOICE,,5G,0.08,0.0
R05-0000658,5,River-Valley,+1-898-436-2767,+1-851-940-5111,2026-06-01 23:39:56,2525,VOICE,,4G,0.1,4.21
R05-0000659,5,River-Valley,+1-539-941-5658,+1-936-321-8003,2026-06-01 12:17:20,0,SMS,,4G,0.0,0.05
R05-0000660,5,River-Valley,+1-271-628-6107,,2026-06-01 04:53:21,592,DATA,490766718,5G,0.0,4.91
R05-0000661,5,River-Valley,+1-825-791-8718,+1-792-525-1435,2026-06-01 05:26:28,1954,VOICE,,5G,0.08,2.61
R05-0000662,5,River-Valley,+1-403-720-0046,+1-495-981-4735,2026-06-01 16:02:17,164,VOICE,,3G,0.12,0.33
R05-0000663,5,River-Valley,+1-770-825-4309,+1-929-732-6565,2026-06-01 02:31:27,0,SMS,,4G,0.0,0.05
R05-0000664,5,River-Valley,+1-761-295-3116,+1-858-454-6353,2026-06-01 13:41:16,970,VOICE,,4G,0.1,1.62
R05-0000665,5,River-Valley,+1-464-970-6559,+1-430-553-9153,2026-06-01 10:59:44,2490,VOICE,,5G,0.08,3.32
R05-0000666,5,River-Valley,+1-746-691-8274,+1-904-256-0534,2026-06-01 01:05:11,81,VOICE,,4G,0.1,0.14
R05-0000667,5,River-Valley,+1-599-384-5907,+1-474-377-5678,2026-06-01 14:04:33,3103,VOICE,,5G,0.08,4.14
R05-0000668,5,River-Valley,+1-602-512-5328,+1-289-812-4582,2026-06-01 10:24:52,413,VOICE,,5G,0.08,0.55
R05-0000669,5,River-Valley,+1-291-775-1826,,2026-06-01 14:40:19,5239,DATA,376968867,3G,0.0,3.77
R05-0000670,5,River-Valley,+1-893-366-9110,+1-755-628-4471,2026-06-01 08:43:00,0,SMS,,5G,0.0,0.05
R05-0000671,5,River-Valley,+1-316-525-2743,+1-599-800-1085,2026-06-01 12:11:57,2331,VOICE,,3G,0.12,4.66
R05-0000672,5,River-Valley,+1-919-474-2194,+1-680-480-3221,2026-06-01 23:23:00,744,VOICE,,5G,0.08,0.99
R05-0000673,5,River-Valley,+1-416-583-6762,+1-974-267-2993,2026-06-01 09:17:58,2701,VOICE,,5G,0.08,3.6
R05-0000674,5,River-Valley,+1-691-753-2958,+1-592-767-4165,2026-06-01 08:34:11,0,SMS,,4G,0.0,0.05
R05-0000675,5,River-Valley,+1-754-963-0395,+1-374-809-6614,2026-06-01 14:49:05,0,SMS,,4G,0.0,0.05
R05-0000676,5,River-Valley,+1-964-302-0033,+1-274-264-2395,2026-06-01 03:41:38,637,VOICE,,3G,0.12,1.27
R05-0000677,5,River-Valley,+1-946-795-5175,+1-989-896-3207,2026-06-01 17:24:07,996,VOICE,,4G,0.1,1.66
R05-0000678,5,River-Valley,+1-830-547-3163,+1-841-808-0895,2026-06-01 08:13:24,0,SMS,,4G,0.0,0.05
R05-0000679,5,River-Valley,+1-667-757-0932,+1-487-973-6340,2026-06-01 00:26:27,349,VOICE,,4G,0.1,0.58
R05-0000680,5,River-Valley,+1-689-304-8711,+1-397-279-5532,2026-06-01 19:32:47,109,VOICE,,4G,0.1,0.18
R05-0000681,5,River-Valley,+1-642-582-2576,+1-935-628-4869,2026-06-01 14:22:56,3451,VOICE,,4G,0.1,5.75
R05-0000682,5,River-Valley,+1-808-915-8982,+1-492-810-7595,2026-06-01 08:04:40,3366,VOICE,,5G,0.08,4.49
