cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R03-0000608,3,Lakeside,+1-649-955-9255,+1-338-229-5224,2026-06-01 04:58:42,0,SMS,,4G,0.0,0.05
R03-0000609,3,Lakeside,+1-357-593-5674,+1-714-475-5552,2026-06-01 23:37:24,220,VOICE,,5G,0.08,0.29
R03-0000610,3,Lakeside,+1-752-348-7846,,2026-06-01 01:46:23,1888,DATA,368196117,3G,0.0,3.68
R03-0000611,3,Lakeside,+1-281-290-7105,+1-781-915-7091,2026-06-01 18:27:58,2180,VOICE,,4G,0.1,3.63
R03-0000612,3,Lakeside,+1-878-374-4407,+1-307-740-7113,2026-06-01 07:30:42,1373,VOICE,,3G,0.12,2.75
R03-0000613,3,Lakeside,+1-459-410-6869,+1-961-436-0638,2026-06-01 00:48:55,1130,VOICE,,4G,0.1,1.88
R03-0000614,3,Lakeside,+1-587-647-1969,,2026-06-01 08:23:55,787,DATA,473481837,3G,0.0,4.73
R03-0000615,3,Lakeside,+1-802-232-9816,,2026-06-01 09:15:38,6251,DATA,258836908,4G,0.0,2.59
R03-0000616,3,Lakeside,+1-203-267-1447,+1-281-706-1113,2026-06-01 11:29:06,2606,VOICE,,4G,0.1,4.34
R03-0000617,3,Lakeside,+1-834-625-0527,+1-302-873-5750,2026-06-01 06:10:38,0,SMS,,4G,0.0,0.05
R03-0000618,3,Lakeside,+1-795-264-7836,,2026-06-01 01:02:56,1493,DATA,366099366,5G,0.0,3.66
R03-0000619,3,Lakeside,+1-287-228-2933,+1-988-790-4531,2026-06-01 05:30:56,738,VOICE,,4G,0.1,1.23
R03-0000620,3,Lakeside,+1-351-980-9598,+1-389-732-1818,2026-06-01 20:57:06,0,VOICE,,5G,0.08,0.0
R03-0000621,3,Lakeside,+1-756-631-5359,,2026-06-01 22:06:23,6780,DATA,293528314,5G,0.0,2.94
R03-0000622,3,Lakeside,+1-295-687-4703,+1-823-259-3379,2026-06-01 02:52:58,0,SMS,,4G,0.0,0.05
R03-0000623,3,Lakeside,+1-709-378-0879,+1-549-561-2051,2026-06-01 18:18:37,0,SMS,,4G,0.0,0.05
R03-0000624,3,Lakeside,+1-815-490-6775,+1-238-708-2157,2026-06-01 21:05:17,1375,VOICE,,4G,0.1,2.29
R03-0000625,3,Lakeside,+1-241-827-9148,+1-529-764-3597,2026-06-01 16:34:02,167,VOICE,,4G,0.1,0.28
R03-0000626,3,Lakeside,+1-989-752-8883,+1-772-971-4402,2026-06-01 10:27:07,979,VOICE,,4G,0.1,1.63
R03-0000627,3,Lakeside,+1-958-985-8552,,2026-06-01 15:31:45,3019,DATA,16202298,4G,0.0,0.16
R03-0000628,3,Lakeside,+1-637-891-1328,+1-503-412-8189,2026-06-01 01:08:00,946,VOICE,,4G,0.1,1.58
R03-0000629,3,Lakeside,+1-462-416-0299,+1-685-207-2734,2026-06-01 20:57:57,691,VOICE,,3G,0.12,1.38
R03-0000630,3,Lakeside,+1-906-707-1325,+1-253-413-2792,2026-06-01 15:27:42,3346,VOICE,,4G,0.1,5.58
R03-0000631,3,Lakeside,+1-626-866-4269,+1-689-956-2800,2026-06-01 03:38:19,752,VOICE,,3G,0.12,1.5
R03-0000632,3,Lakeside,+1-253-201-2451,+1-283-287-4206,2026-06-01 16:57:12,981,VOICE,,5G,0.08,1.31
R03-0000633,3,Lakeside,+1-643-864-4477,+1-754-699-1301,2026-06-01 12:42:07,0,SMS,,4G,0.0,0.05
R03-0000634,3,Lakeside,+1-343-626-5609,,2026-06-01 13:01:41,663,DATA,375824663,3G,0.0,3.76
R03-0000635,3,Lakeside,+1-264-861-8552,+1-358-388-9904,2026-06-01 05:54:51,2091,VOICE,,4G,0.1,3.49
R03-0000636,3,Lakeside,+1-652-715-9462,+1-300-584-9515,2026-06-01 02:25:57,144,VOICE,,5G,0.08,0.19
R03-0000637,3,Lakeside,+1-488-671-1922,+1-423-553-8393,2026-06-01 12:46:35,0,SMS,,5G,0.0,0.05
R03-0000638,3,Lakeside,+1-247-295-4967,+1-265-239-4291,2026-06-01 14:59:10,1993,VOICE,,4G,0.1,3.32
R03-0000639,3,Lakeside,+1-641-748-4895,+1-620-316-9465,2026-06-01 18:42:45,2264,VOICE,,5G,0.08,3.02
R03-0000640,3,Lakeside,+1-378-983-7730,+1-330-340-2942,2026-06-01 15:55:53,0,SMS,,4G,0.0,0.05
R03-0000641,3,Lakeside,+1-705-309-3329,+1-377-290-8169,2026-06-01 14:50:25,454,VOICE,,4G,0.1,0.76
R03-0000642,3,Lakeside,+1-843-496-7194,+1-470-323-6680,2026-06-01 08:13:14,1385,VOICE,,5G,0.08,1.85
R03-0000643,3,Lakeside,+1-883-261-5949,+1-551-307-4920,2026-06-01 08:48:56,1836,VOICE,,4G,0.1,3.06
R03-0000644,3,Lakeside,+1-477-563-8219,+1-389-605-6184,2026-06-01 10:25:36,0,SMS,,5G,0.0,0.05
R03-0000645,3,Lakeside,+1-305-953-3993,,2026-06-01 07:10:24,1642,DATA,145270258,5G,0.0,1.45
R03-0000646,3,Lakeside,+1-852-907-3627,+1-805-223-1267,2026-06-01 07:01:17,325,VOICE,,3G,0.12,0.65
R03-0000647,3,Lakeside,+1-438-448-8078,+1-371-253-0649,2026-06-01 08:17:58,0,SMS,,4G,0.0,0.05
R03-0000648,3,Lakeside,+1-755-576-2545,,2026-06-01 10:58:24,7179,DATA,159547549,4G,0.0,1.6
R03-0000649,3,Lakeside,+1-890-976-3951,+1-573-231-9583,2026-06-01 11:19:17,1744,VOICE,,4G,0.1,2.91
R03-0000650,3,Lakeside,+1-461-772-1562,+1-953-326-0968,2026-06-01 07:48:13,0,SMS,,4G,0.0,0.05
R03-0000651,3,Lakeside,+1-666-656-4750,+1-457-451-6055,2026-06-01 13:02:24,1668,VOICE,,4G,0.1,2.78
R03-0000652,3,Lakeside,+1-912-665-7338,+1-863-455-6472,2026-06-01 16:41:27,0,SMS,,4G,0.0,0.05
R03-0000653,3,Lakeside,+1-375-440-4458,+1-625-727-1050,2026-06-01 03:29:56,0,SMS,,3G,0.0,0.05
R03-0000654,3,Lakeside,+1-339-736-6385,,2026-06-01 16:03:21,5289,DATA,214466234,4G,0.0,2.14
R03-0000655,3,Lakeside,+1-363-657-9385,+1-828-441-0760,2026-06-01 19:37:56,3186,VOICE,,4G,0.1,5.31
R03-0000656,3,Lakeside,+1-730-637-5926,+1-978-809-8219,2026-06-01 15:56:13,2145,VOICE,,5G,0.08,2.86
R03-0000657,3,Lakeside,+1-339-901-2236,,2026-06-01 00:29:36,1356,DATA,348181648,5G,0.0,3.48
R03-0000658,3,Lakeside,+1-932-855-6910,,2026-06-01 12:38:39,3306,DATA,431784401,4G,0.0,4.32
R03-0000659,3,Lakeside,+1-861-742-8426,+1-619-607-5894,2026-06-01 08:04:06,2272,VOICE,,4G,0.1,3.79
R03-0000660,3,Lakeside,+1-484-530-3675,+1-718-953-5854,2026-06-01 03:45:38,3075,VOICE,,5G,0.08,4.1
R03-0000661,3,Lakeside,+1-980-723-2721,+1-326-534-6759,2026-06-01 23:53:45,0,VOICE,,4G,0.1,0.0
R03-0000662,3,Lakeside,+1-706-658-7437,,2026-06-01 11:29:05,6531,DATA,56002706,3G,0.0,0.56
R03-0000663,3,Lakeside,+1-434-486-5555,+1-755-229-5174,2026-06-01 22:35:18,2589,VOICE,,3G,0.12,5.18
R03-0000664,3,Lakeside,+1-332-983-7918,+1-341-776-0746,2026-06-01 09:52:56,0,VOICE,,4G,0.1,0.0
R03-0000665,3,Lakeside,+1-355-912-2597,,2026-06-01 15:16:39,4202,DATA,204503657,4G,0.0,2.05
R03-0000666,3,Lakeside,+1-618-539-2890,,2026-06-01 00:34:01,2667,DATA,437158710,4G,0.0,4.37
R03-0000667,3,Lakeside,+1-363-909-0454,,2026-06-01 12:11:16,4205,DATA,51135505,3G,0.0,0.51
R03-0000668,3,Lakeside,+1-513-505-9579,+1-701-890-5081,2026-06-01 20:27:27,1627,VOICE,,3G,0.12,3.25
R03-0000669,3,Lakeside,+1-897-409-5433,+1-935-965-0383,2026-06-01 07:21:41,3410,VOICE,,5G,0.08,4.55
R03-0000670,3,Lakeside,+1-394-203-8159,+1-422-697-4235,2026-06-01 15:15:46,0,SMS,,3G,0.0,0.05
R03-0000671,3,Lakeside,+1-684-960-5911,+1-947-685-6499,2026-06-01 17:22:57,0,SMS,,5G,0.0,0.05
R03-0000672,3,Lakeside,+1-641-527-6014,+1-614-861-0917,2026-06-01 20:40:36,0,SMS,,4G,0.0,0.05
R03-0000673,3,Lakeside,+1-924-647-8525,+1-624-416-9518,2026-06-01 22:47:34,0,SMS,,4G,0.0,0.05
R03-0000674,3,Lakeside,+1-644-789-3726,+1-912-651-7664,2026-06-01 21:35:45,0,SMS,,5G,0.0,0.05
R03-0000675,3,Lakeside,+1-281-678-5044,+1-243-529-2951,2026-06-01 07:44:47,0,SMS,,3G,0.0,0.05
R03-0000676,3,Lakeside,+1-251-643-9158,+1-581-287-5240,2026-06-01 02:42:10,0,SMS,,5G,0.0,0.05
R03-0000677,3,Lakeside,+1-485-445-2250,,2026-06-01 15:29:58,4871,DATA,393637727,4G,0.0,3.94
R03-0000678,3,Lakeside,+1-246-215-3490,+1-948-775-6641,2026-06-01 03:31:30,810,VOICE,,4G,0.1,1.35
R03-0000679,3,Lakeside,+1-294-760-6532,+1-320-910-0914,2026-06-01 02:04:08,3435,VOICE,,5G,0.08,4.58
R03-0000680,3,Lakeside,+1-875-357-8705,+1-705-251-2660,2026-06-01 15:19:28,232,VOICE,,5G,0.08,0.31
R03-0000681,3,Lakeside,+1-264-323-6911,,2026-06-01 13:02:43,3999,DATA,86611118,4G,0.0,0.87
R03-0000682,3,Lakeside,+1-517-672-8791,+1-654-260-2230,2026-06-01 10:14:35,1097,VOICE,,5G,0.08,1.46
R03-0000683,3,Lakeside,+1-893-485-5386,,2026-06-01 11:18:12,3887,DATA,333966886,5G,0.0,3.34
R03-0000684,3,Lakeside,+1-632-465-5215,+1-552-998-2355,2026-06-01 13:57:29,2681,VOICE,,4G,0.1,4.47
R03-0000685,3,Lakeside,+1-387-981-2352,+1-722-464-4655,2026-06-01 22:32:28,2329,VOICE,,4G,0.1,3.88
R03-0000686,3,Lakeside,+1-989-447-4770,+1-411-363-0519,2026-06-01 11:51:56,0,SMS,,4G,0.0,0.05
R03-0000687,3,Lakeside,+1-667-845-5869,+1-839-933-2722,2026-06-01 10:45:40,0,SMS,,4G,0.0,0.05
R03-0000688,3,Lakeside,+1-427-882-9439,+1-548-515-6718,2026-06-01 01:49:02,0,SMS,,4G,0.0,0.05
R03-0000689,3,Lakeside,+1-521-356-8290,+1-463-817-9838,2026-06-01 12:39:21,0,SMS,,3G,0.0,0.05
R03-0000690,3,Lakeside,+1-457-815-2176,+1-827-744-0068,2026-06-01 00:44:16,385,VOICE,,4G,0.1,0.64
R03-0000691,3,Lakeside,+1-535-343-7896,,2026-06-01 11:45:36,7068,DATA,92254843,4G,0.0,0.92
R03-0000692,3,Lakeside,+1-982-215-9845,+1-962-973-4272,2026-06-01 13:50:40,1256,VOICE,,3G,0.12,2.51
R03-0000693,3,Lakeside,+1-573-203-7782,+1-959-477-3245,2026-06-01 13:44:07,0,SMS,,3G,0.0,0.05
R03-0000694,3,Lakeside,+1-498-909-8725,+1-201-855-9182,2026-06-01 17:47:41,0,SMS,,4G,0.0,0.05
R03-0000695,3,Lakeside,+1-580-477-7693,,2026-06-01 03:26:38,2150,DATA,86699841,4G,0.0,0.87
R03-0000696,3,Lakeside,+1-567-899-5388,+1-270-721-8262,2026-06-01 03:47:37,3385,VOICE,,3G,0.12,6.77
R03-0000697,3,Lakeside,+1-881-258-0672,+1-839-360-7492,2026-06-01 19:03:42,0,SMS,,4G,0.0,0.05
R03-0000698,3,Lakeside,+1-679-700-8119,+1-970-645-4719,2026-06-01 15:28:41,1660,VOICE,,4G,0.1,2.77
R03-0000699,3,Lakeside,+1-507-229-0577,+1-583-947-3586,2026-06-01 04:36:02,1756,VOICE,,4G,0.1,2.93
R03-0000700,3,Lakeside,+1-341-424-8468,+1-875-622-2610,2026-06-01 18:18:26,2799,VOICE,,5G,0.08,3.73
R03-0000701,3,Lakeside,+1-555-951-8435,+1-770-217-2947,2026-06-01 19:30:32,1833,VOICE,,3G,0.12,3.67
R03-0000702,3,Lakeside,+1-551-645-2989,+1-781-334-9310,2026-06-01 10:34:16,1349,VOICE,,4G,0.1,2.25
R03-0000703,3,Lakeside,+1-786-739-1808,+1-685-312-0803,2026-06-01 18:54:41,0,SMS,,4G,0.0,0.05
R03-0000704,3,Lakeside,+1-448-699-1191,+1-333-538-6945,2026-06-01 21:27:18,2644,VOICE,,5G,0.08,3.53
R03-0000705,3,Lakeside,+1-728-615-2532,+1-544-967-1682,2026-06-01 06:54:12,156,VOICE,,5G,0.08,0.21
R03-0000706,3,Lakeside,+1-393-696-4005,+1-501-781-4784,2026-06-01 00:10:39,0,SMS,,5G,0.0,0.05
R03-0000707,3,Lakeside,+1-922-938-5753,+1-680-884-0535,2026-06-01 17:49:22,2662,VOICE,,5G,0.08,3.55
R03-0000708,3,Lakeside,+1-334-361-6177,+1-804-905-1312,2026-06-01 16:17:37,809,VOICE,,4G,0.1,1.35
R03-0000709,3,Lakeside,+1-939-698-0413,+1-876-210-4830,2026-06-01 15:47:30,1403,VOICE,,4G,0.1,2.34
R03-0000710,3,Lakeside,+1-603-477-1258,+1-348-956-5117,2026-06-01 04:30:13,0,SMS,,4G,0.0,0.05
R03-0000711,3,Lakeside,+1-310-294-3611,+1-932-901-2118,2026-06-01 20:33:59,1710,VOICE,,4G,0.1,2.85
R03-0000712,3,Lakeside,+1-578-570-6735,+1-515-302-2454,2026-06-01 08:05:30,0,SMS,,3G,0.0,0.05
R03-0000713,3,Lakeside,+1-901-833-5801,+1-440-311-3287,2026-06-01 12:41:28,0,SMS,,4G,0.0,0.05
R03-0000714,3,Lakeside,+1-322-544-5913,+1-696-939-9852,2026-06-01 00:07:34,0,SMS,,5G,0.0,0.05
R03-0000715,3,Lakeside,+1-354-956-9751,+1-337-948-2927,2026-06-01 09:02:37,2724,VOICE,,5G,0.08,3.63
R03-0000716,3,Lakeside,+1-519-203-4080,+1-925-983-6726,2026-06-01 10:11:28,184,VOICE,,4G,0.1,0.31
R03-0000717,3,Lakeside,+1-664-262-8633,,2026-06-01 00:48:49,2030,DATA,445819957,3G,0.0,4.46
R03-0000718,3,Lakeside,+1-986-694-9442,+1-684-653-0921,2026-06-01 17:39:05,0,SMS,,5G,0.0,0.05
R03-0000719,3,Lakeside,+1-330-282-8021,+1-929-710-8186,2026-06-01 23:56:06,2224,VOICE,,5G,0.08,2.97
R03-0000720,3,Lakeside,+1-258-492-7488,+1-542-985-1171,2026-06-01 19:06:21,2158,VOICE,,4G,0.1,3.6
R03-0000721,3,Lakeside,+1-715-784-2390,+1-798-720-0456,2026-06-01 04:02:53,624,VOICE,,4G,0.1,1.04
R03-0000722,3,Lakeside,+1-639-593-7182,+1-966-589-6869,2026-06-01 13:23:54,0,SMS,,4G,0.0,0.05
R03-0000723,3,Lakeside,+1-247-883-8288,,2026-06-01 22:02:25,3848,DATA,30040202,4G,0.0,0.3
R03-0000724,3,Lakeside,+1-974-384-1051,+1-891-688-6774,2026-06-01 22:23:37,209,VOICE,,4G,0.1,0.35
R03-0000725,3,Lakeside,+1-860-919-3626,+1-270-573-3664,2026-06-01 21:50:33,1089,VOICE,,5G,0.08,1.45
R03-0000726,3,Lakeside,+1-777-435-2100,+1-967-747-5742,2026-06-01 04:21:32,1507,VOICE,,4G,0.1,2.51
R03-0000727,3,Lakeside,+1-464-922-1221,+1-419-420-6537,2026-06-01 05:54:42,0,SMS,,4G,0.0,0.05
R03-0000728,3,Lakeside,+1-838-447-8146,+1-657-477-8423,2026-06-01 21:42:36,1469,VOICE,,4G,0.1,2.45
R03-0000729,3,Lakeside,+1-810-868-7098,+1-744-332-2031,2026-06-01 11:01:26,0,SMS,,3G,0.0,0.05
R03-0000730,3,Lakeside,+1-906-936-1272,+1-981-306-0556,2026-06-01 09:27:12,0,SMS,,4G,0.0,0.05
R03-0000731,3,Lakeside,+1-800-262-9108,+1-266-363-3202,2026-06-01 13:13:11,0,SMS,,4G,0.0,0.05
R03-0000732,3,Lakeside,+1-910-602-6170,+1-682-391-4487,2026-06-01 06:39:24,0,SMS,,4G,0.0,0.05
R03-0000733,3,Lakeside,+1-643-245-1093,+1-285-226-0136,2026-06-01 02:51:28,1021,VOICE,,5G,0.08,1.36
R03-0000734,3,Lakeside,+1-213-982-4839,,2026-06-01 12:28:50,2536,DATA,242366014,4G,0.0,2.42
R03-0000735,3,Lakeside,+1-831-742-2886,+1-251-322-2962,2026-06-01 11:58:24,1593,VOICE,,5G,0.08,2.12
R03-0000736,3,Lakeside,+1-965-369-9766,+1-566-532-3496,2026-06-01 21:08:55,302,VOICE,,4G,0.1,0.5
R03-0000737,3,Lakeside,+1-335-614-2976,,2026-06-01 05:53:23,819,DATA,335376936,4G,0.0,3.35
R03-0000738,3,Lakeside,+1-385-442-9746,+1-383-506-6893,2026-06-01 05:38:21,0,SMS,,5G,0.0,0.05
R03-0000739,3,Lakeside,+1-764-562-5846,+1-779-839-6004,2026-06-01 10:16:31,0,SMS,,4G,0.0,0.05
R03-0000740,3,Lakeside,+1-527-525-7001,+1-534-352-2403,2026-06-01 01:25:27,0,SMS,,4G,0.0,0.05
R03-0000741,3,Lakeside,+1-360-663-7997,+1-580-363-7827,2026-06-01 05:15:43,0,SMS,,4G,0.0,0.05
R03-0000742,3,Lakeside,+1-643-347-4738,+1-282-959-4031,2026-06-01 23:19:35,1741,VOICE,,3G,0.12,3.48
R03-0000743,3,Lakeside,+1-562-426-1191,+1-214-282-1630,2026-06-01 16:16:34,0,SMS,,5G,0.0,0.05
R03-0000744,3,Lakeside,+1-534-310-1774,,2026-06-01 04:16:41,1452,DATA,136177233,4G,0.0,1.36
R03-0000745,3,Lakeside,+1-721-326-3432,,2026-06-01 03:08:37,3839,DATA,174887564,3G,0.0,1.75
R03-0000746,3,Lakeside,+1-939-950-0440,+1-964-812-2759,2026-06-01 16:35:54,697,VOICE,,4G,0.1,1.16
R03-0000747,3,Lakeside,+1-947-777-2980,+1-671-352-9406,2026-06-01 04:39:35,2970,VOICE,,5G,0.08,3.96
R03-0000748,3,Lakeside,+1-521-894-5491,+1-579-974-8613,2026-06-01 04:44:08,0,SMS,,4G,0.0,0.05
R03-0000749,3,Lakeside,+1-865-587-8229,+1-919-851-3050,2026-06-01 09:46:05,0,SMS,,4G,0.0,0.05
R03-0000750,3,Lakeside,+1-391-668-0382,+1-387-837-3203,2026-06-01 08:53:35,0,SMS,,4G,0.0,0.05
R03-0000751,3,Lakeside,+1-345-536-2624,,2026-06-01 21:08:22,6656,DATA,110725695,4G,0.0,1.11
R03-0000752,3,Lakeside,+1-552-542-2093,,2026-06-01 06:55:50,2583,DATA,18074195,5G,0.0,0.18
R03-0000753,3,Lakeside,+1-549-392-6937,+1-244-957-8036,2026-06-01 03:13:10,0,SMS,,4G,0.0,0.05
R03-0000754,3,Lakeside,+1-835-372-0331,+1-419-602-7037,2026-06-01 09:05:02,0,SMS,,4G,0.0,0.05
R03-0000755,3,Lakeside,+1-493-452-7788,,2026-06-01 06:23:35,6518,DATA,330132806,5G,0.0,3.3
R03-0000756,3,Lakeside,+1-428-656-0886,+1-360-282-8855,2026-06-01 20:58:51,868,VOICE,,4G,0.1,1.45
R03-0000757,3,Lakeside,+1-508-871-2747,+1-549-947-9455,2026-06-01 17:27:59,2684,VOICE,,5G,0.08,3.58
R03-0000758,3,Lakeside,+1-561-983-0877,,2026-06-01 09:42:29,3142,DATA,71364476,4G,0.0,0.71
R03-0000759,3,Lakeside,+1-601-863-3565,+1-239-782-3844,2026-06-01 14:19:24,40,VOICE,,5G,0.08,0.05
R03-0000760,3,Lakeside,+1-361-625-3465,+1-987-777-6736,2026-06-01 05:24:59,0,SMS,,4G,0.0,0.05
R03-0000761,3,Lakeside,+1-393-503-2789,,2026-06-01 17:30:13,4079,DATA,371274985,4G,0.0,3.71
R03-0000762,3,Lakeside,+1-226-537-8749,+1-277-792-3016,2026-06-01 19:29:09,791,VOICE,,4G,0.1,1.32
R03-0000763,3,Lakeside,+1-344-905-9239,+1-971-638-3079,2026-06-01 13:03:18,0,VOICE,,5G,0.08,0.0
R03-0000764,3,Lakeside,+1-590-474-6686,+1-423-229-4209,2026-06-01 17:23:06,790,VOICE,,4G,0.1,1.32
R03-0000765,3,Lakeside,+1-745-270-9610,+1-829-528-1253,2026-06-01 01:29:50,365,VOICE,,4G,0.1,0.61
R03-0000766,3,Lakeside,+1-786-878-0325,+1-204-351-7514,2026-06-01 19:09:29,2746,VOICE,,4G,0.1,4.58
R03-0000767,3,Lakeside,+1-693-856-9718,+1-411-425-1782,2026-06-01 12:53:06,2640,VOICE,,4G,0.1,4.4
R03-0000768,3,Lakeside,+1-312-919-2307,+1-817-571-3659,2026-06-01 08:18:46,1648,VOICE,,3G,0.12,3.3
R03-0000769,3,Lakeside,+1-603-376-6495,,2026-06-01 18:24:57,1118,DATA,231364652,5G,0.0,2.31
R03-0000770,3,Lakeside,+1-468-709-2270,+1-365-700-2153,2026-06-01 03:40:47,0,SMS,,4G,0.0,0.05
R03-0000771,3,Lakeside,+1-326-213-9812,+1-337-999-0841,2026-06-01 05:59:11,2181,VOICE,,5G,0.08,2.91
R03-0000772,3,Lakeside,+1-421-517-1697,,2026-06-01 16:33:05,4808,DATA,389376937,3G,0.0,3.89
R03-0000773,3,Lakeside,+1-654-824-2690,+1-461-766-3796,2026-06-01 07:40:00,3243,VOICE,,5G,0.08,4.32
R03-0000774,3,Lakeside,+1-944-674-2134,+1-944-648-1566,2026-06-01 01:21:02,3073,VOICE,,4G,0.1,5.12
R03-0000775,3,Lakeside,+1-466-965-9069,+1-268-895-7712,2026-06-01 07:28:44,0,SMS,,5G,0.0,0.05
R03-0000776,3,Lakeside,+1-452-222-4095,+1-520-830-0046,2026-06-01 08:54:04,0,SMS,,4G,0.0,0.05
R03-0000777,3,Lakeside,+1-665-667-7247,+1-256-414-1048,2026-06-01 12:00:59,0,VOICE,,5G,0.08,0.0
R03-0000778,3,Lakeside,+1-224-352-0953,+1-556-910-4742,2026-06-01 21:36:17,329,VOICE,,5G,0.08,0.44
R03-0000779,3,Lakeside,+1-785-548-6198,+1-641-607-4448,2026-06-01 12:25:53,2860,VOICE,,4G,0.1,4.77
R03-0000780,3,Lakeside,+1-201-865-2766,+1-971-283-0619,2026-06-01 02:15:29,0,SMS,,4G,0.0,0.05
R03-0000781,3,Lakeside,+1-620-550-5103,+1-624-947-1690,2026-06-01 09:40:19,0,SMS,,4G,0.0,0.05
R03-0000782,3,Lakeside,+1-879-887-4397,+1-707-489-7359,2026-06-01 14:09:06,0,VOICE,,3G,0.12,0.0
R03-0000783,3,Lakeside,+1-916-294-9848,+1-519-670-0646,2026-06-01 23:31:59,2695,VOICE,,5G,0.08,3.59
R03-0000784,3,Lakeside,+1-555-956-2781,+1-436-763-7135,2026-06-01 10:49:01,0,SMS,,3G,0.0,0.05
R03-0000785,3,Lakeside,+1-404-221-9991,+1-244-856-0082,2026-06-01 19:33:57,0,SMS,,5G,0.0,0.05
R03-0000786,3,Lakeside,+1-249-440-6025,+1-525-643-6627,2026-06-01 22:44:30,2088,VOICE,,4G,0.1,3.48
R03-0000787,3,Lakeside,+1-919-494-8283,,2026-06-01 17:52:22,3662,DATA,442088299,4G,0.0,4.42
R03-0000788,3,Lakeside,+1-213-585-3685,,2026-06-01 17:26:05,6333,DATA,466306307,3G,0.0,4.66
R03-0000789,3,Lakeside,+1-604-494-2239,+1-581-712-8335,2026-06-01 09:43:42,0,SMS,,5G,0.0,0.05
R03-0000790,3,Lakeside,+1-878-671-1883,+1-318-717-0839,2026-06-01 11:19:43,503,VOICE,,5G,0.08,0.67
R03-0000791,3,Lakeside,+1-809-946-6796,+1-942-506-2934,2026-06-01 10:01:41,599,VOICE,,5G,0.08,0.8
R03-0000792,3,Lakeside,+1-705-359-7300,+1-214-812-2509,2026-06-01 15:52:44,0,SMS,,3G,0.0,0.05
R03-0000793,3,Lakeside,+1-745-905-2234,+1-381-457-8322,2026-06-01 04:13:59,1574,VOICE,,4G,0.1,2.62
R03-0000794,3,Lakeside,+1-216-204-1636,,2026-06-01 04:03:38,3605,DATA,72292354,4G,0.0,0.72
R03-0000795,3,Lakeside,+1-598-837-6459,+1-774-339-6034,2026-06-01 17:50:13,0,SMS,,5G,0.0,0.05
R03-0000796,3,Lakeside,+1-638-346-8050,+1-562-676-5183,2026-06-01 21:36:20,2366,VOICE,,5G,0.08,3.15
R03-0000797,3,Lakeside,+1-557-971-8461,+1-976-359-2890,2026-06-01 10:49:41,1928,VOICE,,3G,0.12,3.86
R03-0000798,3,Lakeside,+1-312-241-3848,+1-847-800-4501,2026-06-01 20:15:31,0,SMS,,5G,0.0,0.05
R03-0000799,3,Lakeside,+1-822-876-4863,+1-317-385-6115,2026-06-01 08:59:49,0,SMS,,4G,0.0,0.05
R03-0000800,3,Lakeside,+1-520-354-9512,+1-550-892-4218,2026-06-01 04:14:45,3439,VOICE,,4G,0.1,5.73
R03-0000801,3,Lakeside,+1-665-436-8490,+1-861-571-6876,2026-06-01 21:27:01,635,VOICE,,4G,0.1,1.06
R03-0000802,3,Lakeside,+1-516-882-3304,+1-565-210-0888,2026-06-01 21:08:40,0,SMS,,5G,0.0,0.05
R03-0000803,3,Lakeside,+1-721-635-2421,+1-859-616-7826,2026-06-01 11:16:17,3515,VOICE,,4G,0.1,5.86
R03-0000804,3,Lakeside,+1-821-241-0513,+1-380-658-6488,2026-06-01 17:26:35,0,SMS,,4G,0.0,0.05
R03-0000805,3,Lakeside,+1-796-366-9066,,2026-06-01 01:41:30,5900,DATA,297510442,4G,0.0,2.98
R03-0000806,3,Lakeside,+1-277-962-7652,,2026-06-01 06:36:02,3516,DATA,230076257,4G,0.0,2.3
R03-0000807,3,Lakeside,+1-460-781-6488,+1-348-997-3184,2026-06-01 22:00:04,0,SMS,,3G,0.0,0.05
R03-0000808,3,Lakeside,+1-419-208-2327,+1-910-262-4476,2026-06-01 05:52:08,207,VOICE,,4G,0.1,0.35
R03-0000809,3,Lakeside,+1-660-854-7275,+1-335-400-9024,2026-06-01 09:32:31,2034,VOICE,,3G,0.12,4.07
R03-0000810,3,Lakeside,+1-249-581-8419,+1-480-934-4848,2026-06-01 04:32:23,1301,VOICE,,4G,0.1,2.17
R03-0000811,3,Lakeside,+1-530-427-3002,,2026-06-01 11:59:07,4347,DATA,27224916,5G,0.0,0.27
R03-0000812,3,Lakeside,+1-315-240-2683,,2026-06-01 00:32:27,3519,DATA,258945133,5G,0.0,2.59
R03-0000813,3,Lakeside,+1-575-457-1799,,2026-06-01 16:59:21,1885,DATA,465676770,4G,0.0,4.66
R03-0000814,3,Lakeside,+1-229-887-0535,+1-394-331-2861,2026-06-01 11:09:18,809,VOICE,,4G,0.1,1.35
R03-0000815,3,Lakeside,+1-453-806-1201,+1-331-332-5253,2026-06-01 20:41:26,0,SMS,,4G,0.0,0.05
R03-0000816,3,Lakeside,+1-318-593-9819,+1-849-404-2847,2026-06-01 11:50:24,0,SMS,,5G,0.0,0.05
R03-0000817,3,Lakeside,+1-294-670-0387,,2026-06-01 20:38:28,4560,DATA,236410828,3G,0.0,2.36
R03-0000818,3,Lakeside,+1-231-913-9405,,2026-06-01 11:16:40,4998,DATA,196125792,3G,0.0,1.96
R03-0000819,3,Lakeside,+1-816-525-6374,+1-626-986-6760,2026-06-01 12:06:50,2203,VOICE,,4G,0.1,3.67
