cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R02-0000454,2,Capital-Metro,+1-443-919-6684,,2026-06-01 23:49:15,7079,DATA,182472476,3G,0.0,1.82
R02-0000455,2,Capital-Metro,+1-924-236-6580,+1-307-777-9557,2026-06-01 20:27:33,87,VOICE,,5G,0.08,0.12
R02-0000456,2,Capital-Metro,+1-988-522-2915,+1-955-457-9340,2026-06-01 18:00:26,220,VOICE,,5G,0.08,0.29
R02-0000457,2,Capital-Metro,+1-238-725-2306,+1-339-226-6100,2026-06-01 07:25:18,1074,VOICE,,3G,0.12,2.15
R02-0000458,2,Capital-Metro,+1-682-598-1180,,2026-06-01 13:39:36,6141,DATA,50111238,4G,0.0,0.5
R02-0000459,2,Capital-Metro,+1-319-368-7770,+1-721-558-4827,2026-06-01 18:42:36,3464,VOICE,,4G,0.1,5.77
R02-0000460,2,Capital-Metro,+1-818-315-4226,+1-767-390-6156,2026-06-01 02:53:37,0,SMS,,4G,0.0,0.05
R02-0000461,2,Capital-Metro,+1-457-359-3716,+1-848-681-1396,2026-06-01 18:30:26,0,SMS,,4G,0.0,0.05
R02-0000462,2,Capital-Metro,+1-248-400-6755,+1-566-298-8339,2026-06-01 08:40:58,1147,VOICE,,5G,0.08,1.53
R02-0000463,2,Capital-Metro,+1-684-249-6522,+1-830-495-6570,2026-06-01 14:37:01,0,SMS,,5G,0.0,0.05
R02-0000464,2,Capital-Metro,+1-232-257-7359,+1-692-427-2106,2026-06-01 01:05:18,0,SMS,,4G,0.0,0.05
R02-0000465,2,Capital-Metro,+1-261-514-4942,+1-759-799-0439,2026-06-01 18:01:35,3177,VOICE,,3G,0.12,6.35
R02-0000466,2,Capital-Metro,+1-843-247-9711,,2026-06-01 07:43:05,3630,DATA,498622565,5G,0.0,4.99
R02-0000467,2,Capital-Metro,+1-446-693-4931,+1-805-662-1243,2026-06-01 07:26:16,525,VOICE,,4G,0.1,0.88
R02-0000468,2,Capital-Metro,+1-851-717-6213,+1-896-206-7849,2026-06-01 12:34:59,3381,VOICE,,4G,0.1,5.64
R02-0000469,2,Capital-Metro,+1-547-670-7509,+1-387-491-0950,2026-06-01 06:04:47,2976,VOICE,,4G,0.1,4.96
R02-0000470,2,Capital-Metro,+1-463-817-0266,+1-505-742-6639,2026-06-01 08:14:11,839,VOICE,,4G,0.1,1.4
R02-0000471,2,Capital-Metro,+1-227-893-6368,,2026-06-01 23:49:57,1066,DATA,280753205,5G,0.0,2.81
R02-0000472,2,Capital-Metro,+1-669-301-2671,+1-676-391-3006,2026-06-01 23:32:32,0,SMS,,5G,0.0,0.05
R02-0000473,2,Capital-Metro,+1-563-625-7626,+1-373-203-5142,2026-06-01 17:13:24,0,SMS,,3G,0.0,0.05
R02-0000474,2,Capital-Metro,+1-538-983-6982,+1-969-539-8678,2026-06-01 14:13:48,789,VOICE,,4G,0.1,1.32
R02-0000475,2,Capital-Metro,+1-618-633-0546,+1-877-993-2942,2026-06-01 17:50:53,52,VOICE,,4G,0.1,0.09
R02-0000476,2,Capital-Metro,+1-508-778-7878,+1-251-374-2589,2026-06-01 10:30:55,3202,VOICE,,5G,0.08,4.27
R02-0000477,2,Capital-Metro,+1-931-968-3910,+1-541-534-3151,2026-06-01 03:13:18,0,SMS,,5G,0.0,0.05
R02-0000478,2,Capital-Metro,+1-457-707-9885,+1-723-581-8380,2026-06-01 10:49:59,0,SMS,,3G,0.0,0.05
R02-0000479,2,Capital-Metro,+1-906-839-8212,,2026-06-01 13:01:34,5157,DATA,402026048,5G,0.0,4.02
R02-0000480,2,Capital-Metro,+1-484-719-1776,,2026-06-01 22:57:14,4690,DATA,102149907,5G,0.0,1.02
R02-0000481,2,Capital-Metro,+1-968-574-3414,,2026-06-01 21:49:35,284,DATA,3989080,5G,0.0,0.04
R02-0000482,2,Capital-Metro,+1-871-737-4488,,2026-06-01 13:38:05,5486,DATA,313432211,5G,0.0,3.13
R02-0000483,2,Capital-Metro,+1-506-985-8529,+1-855-222-9825,2026-06-01 12:19:18,1999,VOICE,,4G,0.1,3.33
R02-0000484,2,Capital-Metro,+1-367-301-3733,+1-635-489-8287,2026-06-01 12:52:09,1928,VOICE,,4G,0.1,3.21
R02-0000485,2,Capital-Metro,+1-978-542-5501,+1-580-393-2904,2026-06-01 10:07:43,0,SMS,,4G,0.0,0.05
R02-0000486,2,Capital-Metro,+1-575-400-0602,+1-417-738-3286,2026-06-01 06:06:22,3122,VOICE,,4G,0.1,5.2
R02-0000487,2,Capital-Metro,+1-875-246-7432,+1-647-650-4324,2026-06-01 00:17:43,0,SMS,,5G,0.0,0.05
R02-0000488,2,Capital-Metro,+1-231-447-3286,+1-862-582-6916,2026-06-01 15:16:37,0,SMS,,4G,0.0,0.05
R02-0000489,2,Capital-Metro,+1-969-282-9825,+1-707-789-8293,2026-06-01 21:24:58,677,VOICE,,4G,0.1,1.13
R02-0000490,2,Capital-Metro,+1-337-517-3474,,2026-06-01 13:13:13,5580,DATA,277853591,4G,0.0,2.78
R02-0000491,2,Capital-Metro,+1-228-492-4609,+1-420-776-4263,2026-06-01 14:17:36,0,SMS,,4G,0.0,0.05
R02-0000492,2,Capital-Metro,+1-721-875-5342,+1-808-305-7932,2026-06-01 19:13:21,3545,VOICE,,4G,0.1,5.91
R02-0000493,2,Capital-Metro,+1-750-974-6678,+1-330-437-9235,2026-06-01 08:04:08,3242,VOICE,,4G,0.1,5.4
R02-0000494,2,Capital-Metro,+1-352-895-2547,,2026-06-01 16:12:06,366,DATA,60307102,5G,0.0,0.6
R02-0000495,2,Capital-Metro,+1-837-746-5514,+1-984-735-6477,2026-06-01 08:50:19,335,VOICE,,5G,0.08,0.45
R02-0000496,2,Capital-Metro,+1-467-860-6790,+1-893-277-6749,2026-06-01 22:11:21,0,SMS,,4G,0.0,0.05
R02-0000497,2,Capital-Metro,+1-887-808-6230,+1-623-680-7038,2026-06-01 04:09:33,0,SMS,,3G,0.0,0.05
R02-0000498,2,Capital-Metro,+1-573-318-1270,,2026-06-01 19:53:40,5775,DATA,216650785,4G,0.0,2.17
R02-0000499,2,Capital-Metro,+1-967-656-3183,+1-607-648-4292,2026-06-01 04:27:07,1845,VOICE,,4G,0.1,3.08
R02-0000500,2,Capital-Metro,+1-803-846-1848,+1-746-870-8020,2026-06-01 07:13:29,3129,VOICE,,5G,0.08,4.17
R02-0000501,2,Capital-Metro,+1-602-231-3541,+1-851-673-3279,2026-06-01 18:40:44,2964,VOICE,,3G,0.12,5.93
R02-0000502,2,Capital-Metro,+1-609-500-1819,+1-820-362-8013,2026-06-01 04:23:30,2367,VOICE,,4G,0.1,3.95
R02-0000503,2,Capital-Metro,+1-866-418-8237,,2026-06-01 13:49:26,6841,DATA,401589446,4G,0.0,4.02
R02-0000504,2,Capital-Metro,+1-616-389-1417,+1-323-602-4786,2026-06-01 20:25:37,1022,VOICE,,5G,0.08,1.36
R02-0000505,2,Capital-Metro,+1-970-476-6026,+1-816-349-4441,2026-06-01 00:23:15,1909,VOICE,,4G,0.1,3.18
R02-0000506,2,Capital-Metro,+1-505-314-3193,+1-822-324-6455,2026-06-01 15:22:49,155,VOICE,,4G,0.1,0.26
R02-0000507,2,Capital-Metro,+1-778-251-7030,+1-499-679-0838,2026-06-01 13:10:46,0,SMS,,4G,0.0,0.05
R02-0000508,2,Capital-Metro,+1-299-599-0124,+1-609-517-7357,2026-06-01 02:41:41,423,VOICE,,5G,0.08,0.56
R02-0000509,2,Capital-Metro,+1-344-549-7993,+1-798-686-4788,2026-06-01 13:32:49,0,SMS,,4G,0.0,0.05
R02-0000510,2,Capital-Metro,+1-798-717-4559,+1-685-417-3217,2026-06-01 11:35:04,3438,VOICE,,4G,0.1,5.73
R02-0000511,2,Capital-Metro,+1-926-322-2165,+1-806-471-7275,2026-06-01 22:20:29,260,VOICE,,5G,0.08,0.35
R02-0000512,2,Capital-Metro,+1-475-211-1760,+1-667-488-5369,2026-06-01 20:22:54,0,SMS,,4G,0.0,0.05
R02-0000513,2,Capital-Metro,+1-657-495-6205,+1-471-335-6727,2026-06-01 15:17:36,0,SMS,,5G,0.0,0.05
R02-0000514,2,Capital-Metro,+1-376-719-5097,+1-564-800-0317,2026-06-01 07:01:42,0,SMS,,5G,0.0,0.05
R02-0000515,2,Capital-Metro,+1-226-301-1340,,2026-06-01 22:29:12,6375,DATA,226221643,4G,0.0,2.26
R02-0000516,2,Capital-Metro,+1-333-543-1953,+1-747-529-9366,2026-06-01 00:41:49,0,SMS,,3G,0.0,0.05
R02-0000517,2,Capital-Metro,+1-392-551-7864,+1-740-984-6448,2026-06-01 21:41:53,3151,VOICE,,4G,0.1,5.25
R02-0000518,2,Capital-Metro,+1-308-427-2046,,2026-06-01 16:18:10,5572,DATA,13493024,4G,0.0,0.13
R02-0000519,2,Capital-Metro,+1-377-980-0210,+1-909-364-5348,2026-06-01 06:21:55,0,SMS,,4G,0.0,0.05
R02-0000520,2,Capital-Metro,+1-404-612-4082,+1-644-556-2898,2026-06-01 10:43:48,3484,VOICE,,5G,0.08,4.65
R02-0000521,2,Capital-Metro,+1-933-587-6516,+1-774-948-6712,2026-06-01 08:38:11,1914,VOICE,,4G,0.1,3.19
R02-0000522,2,Capital-Metro,+1-694-575-6674,+1-956-451-1024,2026-06-01 15:35:09,3484,VOICE,,5G,0.08,4.65
R02-0000523,2,Capital-Metro,+1-295-919-6922,+1-556-539-6865,2026-06-01 14:40:46,2532,VOICE,,4G,0.1,4.22
R02-0000524,2,Capital-Metro,+1-989-906-1422,+1-398-467-8030,2026-06-01 22:35:39,0,SMS,,5G,0.0,0.05
R02-0000525,2,Capital-Metro,+1-524-782-4293,+1-880-521-2008,2026-06-01 21:13:36,0,SMS,,5G,0.0,0.05
R02-0000526,2,Capital-Metro,+1-734-918-0729,,2026-06-01 02:13:21,224,DATA,313334342,5G,0.0,3.13
R02-0000527,2,Capital-Metro,+1-521-934-8444,,2026-06-01 07:55:19,2676,DATA,420589774,4G,0.0,4.21
R02-0000528,2,Capital-Metro,+1-527-368-8927,,2026-06-01 14:59:23,2852,DATA,471208594,4G,0.0,4.71
R02-0000529,2,Capital-Metro,+1-760-841-1080,+1-222-566-2217,2026-06-01 18:21:02,1754,VOICE,,3G,0.12,3.51
R02-0000530,2,Capital-Metro,+1-925-527-0359,+1-608-318-4944,2026-06-01 13:34:50,3405,VOICE,,3G,0.12,6.81
R02-0000531,2,Capital-Metro,+1-728-620-1763,+1-506-421-4154,2026-06-01 15:41:18,0,SMS,,4G,0.0,0.05
R02-0000532,2,Capital-Metro,+1-344-326-8311,+1-659-335-2851,2026-06-01 22:34:03,3286,VOICE,,4G,0.1,5.48
R02-0000533,2,Capital-Metro,+1-281-558-7652,,2026-06-01 23:56:50,7189,DATA,10018097,4G,0.0,0.1
R02-0000534,2,Capital-Metro,+1-944-250-4599,+1-442-709-7916,2026-06-01 17:56:23,0,SMS,,4G,0.0,0.05
R02-0000535,2,Capital-Metro,+1-922-248-9977,+1-242-563-2823,2026-06-01 01:36:28,2522,VOICE,,4G,0.1,4.2
R02-0000536,2,Capital-Metro,+1-899-287-5139,,2026-06-01 05:09:13,2471,DATA,303036503,4G,0.0,3.03
R02-0000537,2,Capital-Metro,+1-365-890-7913,+1-371-709-7835,2026-06-01 15:58:47,1599,VOICE,,5G,0.08,2.13
R02-0000538,2,Capital-Metro,+1-486-759-5015,+1-579-465-6296,2026-06-01 02:35:13,1240,VOICE,,4G,0.1,2.07
R02-0000539,2,Capital-Metro,+1-708-880-0761,,2026-06-01 08:33:11,4493,DATA,119954594,4G,0.0,1.2
R02-0000540,2,Capital-Metro,+1-845-400-0970,+1-390-578-9605,2026-06-01 15:47:30,0,SMS,,4G,0.0,0.05
R02-0000541,2,Capital-Metro,+1-431-509-0764,+1-971-531-1408,2026-06-01 10:09:41,2036,VOICE,,3G,0.12,4.07
R02-0000542,2,Capital-Metro,+1-955-466-4970,+1-742-949-9133,2026-06-01 02:46:31,2670,VOICE,,5G,0.08,3.56
R02-0000543,2,Capital-Metro,+1-837-808-6702,+1-815-767-9751,2026-06-01 08:47:05,156,VOICE,,3G,0.12,0.31
R02-0000544,2,Capital-Metro,+1-725-502-3963,+1-438-476-0372,2026-06-01 22:19:44,764,VOICE,,4G,0.1,1.27
R02-0000545,2,Capital-Metro,+1-307-823-3119,+1-289-204-7166,2026-06-01 14:05:16,1782,VOICE,,4G,0.1,2.97
R02-0000546,2,Capital-Metro,+1-200-353-3857,+1-467-702-0923,2026-06-01 11:14:46,2993,VOICE,,5G,0.08,3.99
R02-0000547,2,Capital-Metro,+1-272-535-6726,+1-319-909-5156,2026-06-01 02:17:39,1087,VOICE,,5G,0.08,1.45
R02-0000548,2,Capital-Metro,+1-272-488-2907,+1-888-400-4309,2026-06-01 15:26:45,0,SMS,,4G,0.0,0.05
R02-0000549,2,Capital-Metro,+1-524-243-0704,,2026-06-01 04:10:21,3052,DATA,459997970,4G,0.0,4.6
R02-0000550,2,Capital-Metro,+1-294-949-0397,+1-486-527-7683,2026-06-01 19:52:42,827,VOICE,,4G,0.1,1.38
R02-0000551,2,Capital-Metro,+1-735-690-2800,+1-464-524-9012,2026-06-01 09:18:22,2742,VOICE,,4G,0.1,4.57
R02-0000552,2,Capital-Metro,+1-514-642-9967,+1-805-859-7436,2026-06-01 10:35:02,1186,VOICE,,4G,0.1,1.98
R02-0000553,2,Capital-Metro,+1-300-687-1342,+1-671-962-7462,2026-06-01 14:09:25,0,SMS,,5G,0.0,0.05
R02-0000554,2,Capital-Metro,+1-913-694-3973,+1-705-636-3259,2026-06-01 12:25:46,1333,VOICE,,4G,0.1,2.22
R02-0000555,2,Capital-Metro,+1-296-290-3528,+1-827-499-1024,2026-06-01 05:24:49,0,SMS,,4G,0.0,0.05
R02-0000556,2,Capital-Metro,+1-337-816-8466,,2026-06-01 01:18:13,260,DATA,89688511,5G,0.0,0.9
R02-0000557,2,Capital-Metro,+1-347-809-2742,,2026-06-01 13:58:29,2657,DATA,218836699,5G,0.0,2.19
R02-0000558,2,Capital-Metro,+1-703-937-6959,+1-580-997-8235,2026-06-01 18:23:17,473,VOICE,,4G,0.1,0.79
R02-0000559,2,Capital-Metro,+1-597-384-1951,+1-338-460-4892,2026-06-01 07:49:46,0,SMS,,4G,0.0,0.05
R02-0000560,2,Capital-Metro,+1-982-949-8296,+1-774-953-0115,2026-06-01 02:16:32,1848,VOICE,,5G,0.08,2.46
R02-0000561,2,Capital-Metro,+1-413-983-4703,+1-603-682-9349,2026-06-01 13:50:40,2384,VOICE,,5G,0.08,3.18
R02-0000562,2,Capital-Metro,+1-411-460-5586,+1-263-893-4754,2026-06-01 13:31:09,0,SMS,,5G,0.0,0.05
R02-0000563,2,Capital-Metro,+1-580-475-6232,+1-329-481-7641,2026-06-01 01:51:45,2798,VOICE,,5G,0.08,3.73
R02-0000564,2,Capital-Metro,+1-403-684-0332,+1-752-507-0598,2026-06-01 04:40:25,0,SMS,,4G,0.0,0.05
R02-0000565,2,Capital-Metro,+1-211-509-3492,+1-908-716-7150,2026-06-01 02:22:18,0,SMS,,4G,0.0,0.05
R02-0000566,2,Capital-Metro,+1-970-916-1521,+1-477-777-8039,2026-06-01 22:12:01,1691,VOICE,,4G,0.1,2.82
R02-0000567,2,Capital-Metro,+1-601-496-1674,+1-972-583-7331,2026-06-01 04:18:57,0,SMS,,3G,0.0,0.05
R02-0000568,2,Capital-Metro,+1-611-799-7679,+1-715-619-4127,2026-06-01 13:11:13,3290,VOICE,,4G,0.1,5.48
R02-0000569,2,Capital-Metro,+1-218-595-8166,+1-654-916-1177,2026-06-01 22:30:25,0,SMS,,4G,0.0,0.05
R02-0000570,2,Capital-Metro,+1-254-778-9120,+1-574-290-5984,2026-06-01 03:54:59,2697,VOICE,,5G,0.08,3.6
R02-0000571,2,Capital-Metro,+1-754-854-4323,+1-957-977-9636,2026-06-01 21:04:22,0,SMS,,5G,0.0,0.05
R02-0000572,2,Capital-Metro,+1-734-593-4457,+1-307-827-0466,2026-06-01 05:42:22,0,SMS,,5G,0.0,0.05
R02-0000573,2,Capital-Metro,+1-564-421-2603,+1-237-369-2501,2026-06-01 02:08:19,3410,VOICE,,4G,0.1,5.68
R02-0000574,2,Capital-Metro,+1-986-897-2088,,2026-06-01 03:54:32,4442,DATA,350002082,4G,0.0,3.5
R02-0000575,2,Capital-Metro,+1-640-415-5642,+1-638-676-9493,2026-06-01 06:57:16,966,VOICE,,5G,0.08,1.29
R02-0000576,2,Capital-Metro,+1-448-278-1555,+1-628-215-1511,2026-06-01 06:55:55,1662,VOICE,,5G,0.08,2.22
R02-0000577,2,Capital-Metro,+1-447-384-0677,+1-756-650-3323,2026-06-01 22:37:48,0,SMS,,3G,0.0,0.05
R02-0000578,2,Capital-Metro,+1-691-309-1213,+1-719-259-8276,2026-06-01 13:55:26,0,SMS,,4G,0.0,0.05
R02-0000579,2,Capital-Metro,+1-477-204-1178,+1-542-303-4275,2026-06-01 07:01:58,0,SMS,,3G,0.0,0.05
R02-0000580,2,Capital-Metro,+1-267-645-4722,+1-687-767-4631,2026-06-01 08:26:09,2241,VOICE,,4G,0.1,3.74
R02-0000581,2,Capital-Metro,+1-974-204-0745,,2026-06-01 22:44:13,5500,DATA,59341409,4G,0.0,0.59
R02-0000582,2,Capital-Metro,+1-668-644-1408,+1-598-640-8270,2026-06-01 03:15:06,0,VOICE,,4G,0.1,0.0
R02-0000583,2,Capital-Metro,+1-453-774-7962,+1-903-494-6373,2026-06-01 10:40:42,917,VOICE,,4G,0.1,1.53
R02-0000584,2,Capital-Metro,+1-621-708-3532,+1-591-975-6602,2026-06-01 12:08:52,0,SMS,,3G,0.0,0.05
R02-0000585,2,Capital-Metro,+1-490-972-3823,+1-487-943-9062,2026-06-01 11:35:12,0,SMS,,5G,0.0,0.05
R02-0000586,2,Capital-Metro,+1-482-927-9158,,2026-06-01 20:46:40,1210,DATA,433989177,4G,0.0,4.34
R02-0000587,2,Capital-Metro,+1-645-984-8988,,2026-06-01 10:05:25,3700,DATA,493621093,4G,0.0,4.94
R02-0000588,2,Capital-Metro,+1-473-480-0889,,2026-06-01 23:53:28,441,DATA,169869416,4G,0.0,1.7
R02-0000589,2,Capital-Metro,+1-206-602-5222,+1-599-358-2039,2026-06-01 09:57:33,0,SMS,,5G,0.0,0.05
R02-0000590,2,Capital-Metro,+1-893-853-2048,+1-409-819-6157,2026-06-01 10:26:12,0,SMS,,5G,0.0,0.05
R02-0000591,2,Capital-Metro,+1-342-855-9257,+1-779-844-6434,2026-06-01 06:52:23,0,VOICE,,4G,0.1,0.0
R02-0000592,2,Capital-Metro,+1-470-344-7551,+1-495-810-4234,2026-06-01 15:32:15,0,SMS,,4G,0.0,0.05
R02-0000593,2,Capital-Metro,+1-450-804-0436,,2026-06-01 01:51:32,5754,DATA,482852597,5G,0.0,4.83
R02-0000594,2,Capital-Metro,+1-267-359-7247,+1-891-633-4690,2026-06-01 15:53:51,0,SMS,,4G,0.0,0.05
R02-0000595,2,Capital-Metro,+1-548-744-2411,,2026-06-01 19:28:40,6967,DATA,177712119,5G,0.0,1.78
R02-0000596,2,Capital-Metro,+1-733-724-6484,+1-343-607-1040,2026-06-01 11:59:05,3415,VOICE,,4G,0.1,5.69
R02-0000597,2,Capital-Metro,+1-868-485-0145,+1-250-544-7595,2026-06-01 11:18:06,0,SMS,,4G,0.0,0.05
R02-0000598,2,Capital-Metro,+1-242-855-6404,+1-954-435-4677,2026-06-01 10:23:05,94,VOICE,,5G,0.08,0.13
R02-0000599,2,Capital-Metro,+1-616-761-5318,+1-332-983-6857,2026-06-01 22:40:13,1808,VOICE,,4G,0.1,3.01
R02-0000600,2,Capital-Metro,+1-801-733-8519,+1-287-767-0219,2026-06-01 08:33:33,0,SMS,,5G,0.0,0.05
R02-0000601,2,Capital-Metro,+1-725-461-6173,+1-632-884-1800,2026-06-01 08:55:53,0,SMS,,5G,0.0,0.05
R02-0000602,2,Capital-Metro,+1-852-364-6202,+1-893-289-5030,2026-06-01 15:29:39,2005,VOICE,,5G,0.08,2.67
R02-0000603,2,Capital-Metro,+1-217-745-4563,+1-614-354-0945,2026-06-01 18:23:43,923,VOICE,,3G,0.12,1.85
R02-0000604,2,Capital-Metro,+1-748-613-1474,+1-718-561-8880,2026-06-01 16:00:56,2921,VOICE,,4G,0.1,4.87
R02-0000605,2,Capital-Metro,+1-485-981-0515,,2026-06-01 22:11:14,3944,DATA,413805148,4G,0.0,4.14
R02-0000606,2,Capital-Metro,+1-264-743-2767,+1-747-468-1965,2026-06-01 02:21:29,0,SMS,,4G,0.0,0.05
R02-0000607,2,Capital-Metro,+1-315-527-7105,,2026-06-01 02:06:49,4828,DATA,81726946,5G,0.0,0.82
R02-0000608,2,Capital-Metro,+1-742-471-5963,+1-246-767-4545,2026-06-01 10:39:21,3250,VOICE,,5G,0.08,4.33
R02-0000609,2,Capital-Metro,+1-937-507-0824,+1-549-871-9222,2026-06-01 17:33:27,0,VOICE,,4G,0.1,0.0
R02-0000610,2,Capital-Metro,+1-762-735-1576,+1-757-988-1019,2026-06-01 20:52:40,749,VOICE,,3G,0.12,1.5
R02-0000611,2,Capital-Metro,+1-382-830-1873,+1-924-918-3468,2026-06-01 00:53:06,0,SMS,,4G,0.0,0.05
R02-0000612,2,Capital-Metro,+1-918-512-4503,+1-981-436-5717,2026-06-01 14:58:32,2262,VOICE,,4G,0.1,3.77
R02-0000613,2,Capital-Metro,+1-960-758-1421,+1-359-430-7045,2026-06-01 09:02:43,604,VOICE,,5G,0.08,0.81
R02-0000614,2,Capital-Metro,+1-608-440-9042,,2026-06-01 13:35:49,781,DATA,139610028,4G,0.0,1.4
R02-0000615,2,Capital-Metro,+1-267-366-2272,+1-758-780-2210,2026-06-01 04:47:52,3577,VOICE,,4G,0.1,5.96
R02-0000616,2,Capital-Metro,+1-797-964-2275,+1-222-991-0987,2026-06-01 18:15:53,0,SMS,,5G,0.0,0.05
R02-0000617,2,Capital-Metro,+1-618-401-9551,,2026-06-01 11:47:07,5118,DATA,121807646,5G,0.0,1.22
R02-0000618,2,Capital-Metro,+1-411-294-5692,+1-925-300-0685,2026-06-01 09:29:59,274,VOICE,,5G,0.08,0.37
R02-0000619,2,Capital-Metro,+1-444-340-9041,+1-215-946-9515,2026-06-01 13:52:28,0,SMS,,5G,0.0,0.05
R02-0000620,2,Capital-Metro,+1-621-266-7351,+1-719-805-6272,2026-06-01 18:37:34,0,SMS,,4G,0.0,0.05
R02-0000621,2,Capital-Metro,+1-485-861-5462,+1-536-473-9003,2026-06-01 19:14:52,0,SMS,,5G,0.0,0.05
R02-0000622,2,Capital-Metro,+1-912-432-0157,+1-424-999-3406,2026-06-01 20:34:53,3480,VOICE,,4G,0.1,5.8
R02-0000623,2,Capital-Metro,+1-747-951-7752,+1-658-551-0994,2026-06-01 15:59:35,0,VOICE,,5G,0.08,0.0
R02-0000624,2,Capital-Metro,+1-506-330-2868,+1-968-692-9888,2026-06-01 18:12:49,0,SMS,,5G,0.0,0.05
R02-0000625,2,Capital-Metro,+1-291-248-5305,+1-730-286-6334,2026-06-01 20:49:51,2213,VOICE,,4G,0.1,3.69
R02-0000626,2,Capital-Metro,+1-764-344-7148,+1-241-670-3302,2026-06-01 04:35:39,582,VOICE,,4G,0.1,0.97
R02-0000627,2,Capital-Metro,+1-427-661-5833,,2026-06-01 17:27:26,3518,DATA,11510802,3G,0.0,0.12
R02-0000628,2,Capital-Metro,+1-531-594-7418,+1-719-341-5716,2026-06-01 04:50:22,858,VOICE,,4G,0.1,1.43
R02-0000629,2,Capital-Metro,+1-858-954-5556,+1-809-204-3880,2026-06-01 01:01:36,3394,VOICE,,4G,0.1,5.66
R02-0000630,2,Capital-Metro,+1-235-339-9092,+1-345-872-1705,2026-06-01 01:18:09,0,SMS,,5G,0.0,0.05
R02-0000631,2,Capital-Metro,+1-262-784-3668,+1-446-252-9217,2026-06-01 21:08:25,1663,VOICE,,4G,0.1,2.77
R02-0000632,2,Capital-Metro,+1-785-912-1346,+1-725-307-6667,2026-06-01 18:37:02,0,SMS,,4G,0.0,0.05
R02-0000633,2,Capital-Metro,+1-773-897-7790,+1-413-816-9230,2026-06-01 07:22:59,1428,VOICE,,4G,0.1,2.38
R02-0000634,2,Capital-Metro,+1-498-497-0603,,2026-06-01 23:37:15,3013,DATA,254750635,4G,0.0,2.55
R02-0000635,2,Capital-Metro,+1-243-363-1263,+1-227-655-2424,2026-06-01 14:23:56,58,VOICE,,5G,0.08,0.08
R02-0000636,2,Capital-Metro,+1-204-973-1833,+1-529-363-3284,2026-06-01 00:07:27,0,SMS,,5G,0.0,0.05
R02-0000637,2,Capital-Metro,+1-711-948-9498,+1-689-940-1504,2026-06-01 09:30:22,2375,VOICE,,4G,0.1,3.96
R02-0000638,2,Capital-Metro,+1-670-930-5157,,2026-06-01 22:10:51,1962,DATA,21963530,3G,0.0,0.22
R02-0000639,2,Capital-Metro,+1-209-800-8911,+1-603-771-2349,2026-06-01 07:01:50,0,SMS,,4G,0.0,0.05
R02-0000640,2,Capital-Metro,+1-577-707-9190,+1-625-314-0094,2026-06-01 08:57:35,0,SMS,,4G,0.0,0.05
R02-0000641,2,Capital-Metro,+1-437-472-8757,,2026-06-01 17:50:56,1986,DATA,181598100,4G,0.0,1.82
R02-0000642,2,Capital-Metro,+1-628-728-6749,+1-818-761-4498,2026-06-01 05:27:55,0,SMS,,4G,0.0,0.05
R02-0000643,2,Capital-Metro,+1-637-793-2275,+1-688-910-7010,2026-06-01 00:17:38,0,SMS,,5G,0.0,0.05
R02-0000644,2,Capital-Metro,+1-324-575-5708,+1-537-601-8137,2026-06-01 06:51:01,17,VOICE,,4G,0.1,0.03
R02-0000645,2,Capital-Metro,+1-206-510-1350,,2026-06-01 16:51:15,6352,DATA,310588097,4G,0.0,3.11
R02-0000646,2,Capital-Metro,+1-257-803-7985,+1-906-467-1532,2026-06-01 12:20:59,0,SMS,,5G,0.0,0.05
R02-0000647,2,Capital-Metro,+1-556-851-7058,+1-582-324-3768,2026-06-01 00:38:43,2307,VOICE,,5G,0.08,3.08
R02-0000648,2,Capital-Metro,+1-202-411-1305,+1-377-629-7740,2026-06-01 14:31:09,0,SMS,,5G,0.0,0.05
R02-0000649,2,Capital-Metro,+1-638-776-7927,+1-329-261-5283,2026-06-01 01:30:34,0,SMS,,5G,0.0,0.05
R02-0000650,2,Capital-Metro,+1-956-683-6737,+1-720-779-2073,2026-06-01 14:20:40,0,SMS,,4G,0.0,0.05
R02-0000651,2,Capital-Metro,+1-472-672-1074,+1-824-959-7976,2026-06-01 18:19:33,0,SMS,,5G,0.0,0.05
R02-0000652,2,Capital-Metro,+1-873-643-2047,+1-462-874-0647,2026-06-01 02:59:01,1983,VOICE,,5G,0.08,2.64
R02-0000653,2,Capital-Metro,+1-423-496-7965,+1-320-499-0087,2026-06-01 05:06:05,1904,VOICE,,4G,0.1,3.17
R02-0000654,2,Capital-Metro,+1-518-458-1686,,2026-06-01 03:44:10,193,DATA,313538481,4G,0.0,3.14
R02-0000655,2,Capital-Metro,+1-720-750-1153,+1-679-333-0974,2026-06-01 16:38:26,0,SMS,,3G,0.0,0.05
R02-0000656,2,Capital-Metro,+1-811-486-7138,,2026-06-01 06:25:49,4300,DATA,70810294,5G,0.0,0.71
R02-0000657,2,Capital-Metro,+1-733-334-3516,+1-276-633-3638,2026-06-01 21:54:29,911,VOICE,,4G,0.1,1.52
R02-0000658,2,Capital-Metro,+1-355-388-7545,,2026-06-01 00:36:58,4459,DATA,354081653,5G,0.0,3.54
