cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R08-0000503,8,Pinewood,+1-242-609-2040,,2026-06-01 09:50:53,875,DATA,394627903,4G,0.0,3.95
R08-0000504,8,Pinewood,+1-973-997-4340,+1-438-923-8797,2026-06-01 19:59:18,907,VOICE,,3G,0.12,1.81
R08-0000505,8,Pinewood,+1-883-627-5133,+1-862-274-4786,2026-06-01 03:32:03,0,SMS,,4G,0.0,0.05
R08-0000506,8,Pinewood,+1-494-801-9820,+1-964-469-3781,2026-06-01 23:21:54,3020,VOICE,,4G,0.1,5.03
R08-0000507,8,Pinewood,+1-945-825-7282,,2026-06-01 23:22:59,6229,DATA,245581053,5G,0.0,2.46
R08-0000508,8,Pinewood,+1-797-606-2951,,2026-06-01 06:38:51,3288,DATA,175612104,3G,0.0,1.76
R08-0000509,8,Pinewood,+1-514-693-0723,+1-482-941-8055,2026-06-01 17:46:26,2624,VOICE,,4G,0.1,4.37
R08-0000510,8,Pinewood,+1-438-207-9003,+1-410-494-6163,2026-06-01 06:09:33,0,SMS,,5G,0.0,0.05
R08-0000511,8,Pinewood,+1-811-926-8999,+1-495-262-5467,2026-06-01 04:45:50,0,SMS,,5G,0.0,0.05
R08-0000512,8,Pinewood,+1-662-406-0622,+1-931-738-3763,2026-06-01 21:22:45,3151,VOICE,,5G,0.08,4.2
R08-0000513,8,Pinewood,+1-741-908-8228,+1-446-608-6092,2026-06-01 21:54:11,0,SMS,,3G,0.0,0.05
R08-0000514,8,Pinewood,+1-634-902-7613,+1-881-728-0543,2026-06-01 08:23:15,0,SMS,,5G,0.0,0.05
R08-0000515,8,Pinewood,+1-581-320-9879,+1-238-605-8474,2026-06-01 10:59:19,433,VOICE,,4G,0.1,0.72
R08-0000516,8,Pinewood,+1-378-519-0278,,2026-06-01 10:03:43,1952,DATA,230352877,3G,0.0,2.3
R08-0000517,8,Pinewood,+1-389-719-8218,+1-857-532-1854,2026-06-01 17:01:30,2998,VOICE,,3G,0.12,6.0
R08-0000518,8,Pinewood,+1-602-830-5032,+1-611-392-9465,2026-06-01 17:03:48,367,VOICE,,3G,0.12,0.73
R08-0000519,8,Pinewood,+1-431-203-4097,+1-342-532-1309,2026-06-01 09:41:31,2529,VOICE,,5G,0.08,3.37
R08-0000520,8,Pinewood,+1-759-467-4458,+1-890-577-0139,2026-06-01 16:52:53,1617,VOICE,,5G,0.08,2.16
R08-0000521,8,Pinewood,+1-286-826-6335,+1-925-557-2207,2026-06-01 05:39:45,1872,VOICE,,3G,0.12,3.74
R08-0000522,8,Pinewood,+1-504-331-6927,+1-533-216-8059,2026-06-01 09:27:26,2677,VOICE,,4G,0.1,4.46
R08-0000523,8,Pinewood,+1-911-958-1734,+1-812-534-2693,2026-06-01 09:50:44,2274,VOICE,,5G,0.08,3.03
R08-0000524,8,Pinewood,+1-750-523-3497,,2026-06-01 20:32:58,6583,DATA,41234714,4G,0.0,0.41
R08-0000525,8,Pinewood,+1-740-340-3657,,2026-06-01 07:49:09,3246,DATA,393713429,4G,0.0,3.94
R08-0000526,8,Pinewood,+1-507-665-3664,+1-235-383-4032,2026-06-01 19:20:58,720,VOICE,,4G,0.1,1.2
R08-0000527,8,Pinewood,+1-391-559-7833,+1-782-325-1965,2026-06-01 03:05:18,0,SMS,,3G,0.0,0.05
R08-0000528,8,Pinewood,+1-848-998-6515,+1-714-488-6811,2026-06-01 11:58:33,0,SMS,,4G,0.0,0.05
R08-0000529,8,Pinewood,+1-449-563-6072,+1-804-763-5430,2026-06-01 12:39:34,0,SMS,,5G,0.0,0.05
R08-0000530,8,Pinewood,+1-753-230-6524,,2026-06-01 04:30:36,1473,DATA,426067657,4G,0.0,4.26
R08-0000531,8,Pinewood,+1-696-227-8562,,2026-06-01 18:09:47,4208,DATA,361091711,4G,0.0,3.61
R08-0000532,8,Pinewood,+1-354-635-2263,+1-715-545-4400,2026-06-01 15:02:59,0,SMS,,4G,0.0,0.05
R08-0000533,8,Pinewood,+1-697-260-0407,+1-259-955-8864,2026-06-01 14:02:06,0,SMS,,3G,0.0,0.05
R08-0000534,8,Pinewood,+1-966-803-5606,,2026-06-01 05:33:13,4047,DATA,141956277,4G,0.0,1.42
R08-0000535,8,Pinewood,+1-450-766-7252,+1-770-911-4097,2026-06-01 22:34:07,205,VOICE,,3G,0.12,0.41
R08-0000536,8,Pinewood,+1-816-780-5667,+1-856-360-1034,2026-06-01 07:00:27,0,SMS,,4G,0.0,0.05
R08-0000537,8,Pinewood,+1-238-529-1123,,2026-06-01 15:09:10,5689,DATA,145198696,5G,0.0,1.45
R08-0000538,8,Pinewood,+1-661-808-7758,,2026-06-01 15:06:20,3535,DATA,416944137,5G,0.0,4.17
R08-0000539,8,Pinewood,+1-421-930-0919,+1-391-737-9211,2026-06-01 01:45:35,0,SMS,,4G,0.0,0.05
R08-0000540,8,Pinewood,+1-568-316-0365,+1-752-706-6602,2026-06-01 08:44:25,548,VOICE,,4G,0.1,0.91
R08-0000541,8,Pinewood,+1-631-691-7752,+1-739-875-7085,2026-06-01 23:53:58,2302,VOICE,,3G,0.12,4.6
R08-0000542,8,Pinewood,+1-289-285-4772,+1-785-622-0795,2026-06-01 20:12:11,2292,VOICE,,5G,0.08,3.06
R08-0000543,8,Pinewood,+1-233-817-5432,+1-641-412-1995,2026-06-01 21:55:22,0,SMS,,4G,0.0,0.05
R08-0000544,8,Pinewood,+1-219-888-4826,+1-816-990-0244,2026-06-01 09:09:41,2064,VOICE,,4G,0.1,3.44
R08-0000545,8,Pinewood,+1-454-924-9259,+1-357-856-4911,2026-06-01 01:44:36,0,SMS,,4G,0.0,0.05
R08-0000546,8,Pinewood,+1-982-490-7445,+1-311-972-5943,2026-06-01 05:28:37,1372,VOICE,,5G,0.08,1.83
R08-0000547,8,Pinewood,+1-546-362-8293,,2026-06-01 02:37:03,2748,DATA,161051616,4G,0.0,1.61
R08-0000548,8,Pinewood,+1-559-986-2052,,2026-06-01 00:42:26,6219,DATA,350759152,4G,0.0,3.51
R08-0000549,8,Pinewood,+1-624-499-7828,+1-347-590-3085,2026-06-01 08:47:37,1061,VOICE,,5G,0.08,1.41
R08-0000550,8,Pinewood,+1-688-914-7148,+1-537-952-7041,2026-06-01 14:00:29,1712,VOICE,,4G,0.1,2.85
R08-0000551,8,Pinewood,+1-822-970-1776,,2026-06-01 05:06:33,5552,DATA,187487429,4G,0.0,1.87
R08-0000552,8,Pinewood,+1-537-726-3296,+1-667-520-8802,2026-06-01 14:33:51,3510,VOICE,,4G,0.1,5.85
R08-0000553,8,Pinewood,+1-230-495-0529,+1-347-837-0041,2026-06-01 01:13:17,0,SMS,,5G,0.0,0.05
R08-0000554,8,Pinewood,+1-603-283-4290,+1-713-284-9926,2026-06-01 20:11:49,2031,VOICE,,5G,0.08,2.71
R08-0000555,8,Pinewood,+1-312-417-7980,+1-569-651-0801,2026-06-01 09:58:19,414,VOICE,,5G,0.08,0.55
R08-0000556,8,Pinewood,+1-206-226-6602,+1-510-434-1120,2026-06-01 23:59:58,0,SMS,,4G,0.0,0.05
R08-0000557,8,Pinewood,+1-989-759-4572,,2026-06-01 20:33:41,2801,DATA,122652742,5G,0.0,1.23
R08-0000558,8,Pinewood,+1-828-948-5314,+1-625-495-2469,2026-06-01 03:22:24,0,SMS,,4G,0.0,0.05
R08-0000559,8,Pinewood,+1-772-522-5221,,2026-06-01 19:31:41,6917,DATA,465954296,3G,0.0,4.66
R08-0000560,8,Pinewood,+1-636-635-2846,+1-295-449-5223,2026-06-01 04:29:04,0,SMS,,4G,0.0,0.05
R08-0000561,8,Pinewood,+1-361-555-7025,+1-777-402-4673,2026-06-01 07:42:11,394,VOICE,,4G,0.1,0.66
R08-0000562,8,Pinewood,+1-211-627-1152,+1-726-280-2076,2026-06-01 11:18:43,2880,VOICE,,3G,0.12,5.76
R08-0000563,8,Pinewood,+1-689-475-5556,+1-633-767-3062,2026-06-01 06:16:43,1041,VOICE,,4G,0.1,1.74
R08-0000564,8,Pinewood,+1-981-979-4255,+1-789-347-9717,2026-06-01 02:07:44,0,SMS,,4G,0.0,0.05
R08-0000565,8,Pinewood,+1-356-584-2093,,2026-06-01 14:40:52,7090,DATA,381581900,5G,0.0,3.82
R08-0000566,8,Pinewood,+1-491-620-4746,+1-321-862-2925,2026-06-01 12:16:44,744,VOICE,,4G,0.1,1.24
R08-0000567,8,Pinewood,+1-881-576-7634,+1-362-875-3269,2026-06-01 22:01:07,2851,VOICE,,4G,0.1,4.75
R08-0000568,8,Pinewood,+1-488-322-4068,+1-252-576-0585,2026-06-01 23:20:32,3504,VOICE,,3G,0.12,7.01
R08-0000569,8,Pinewood,+1-483-227-8982,+1-860-605-3609,2026-06-01 04:24:48,0,SMS,,4G,0.0,0.05
R08-0000570,8,Pinewood,+1-490-839-0432,+1-586-262-5079,2026-06-01 18:21:01,0,SMS,,4G,0.0,0.05
R08-0000571,8,Pinewood,+1-649-674-1047,+1-595-268-9860,2026-06-01 07:27:14,0,SMS,,5G,0.0,0.05
R08-0000572,8,Pinewood,+1-928-328-1911,+1-490-684-7612,2026-06-01 06:32:15,2827,VOICE,,4G,0.1,4.71
R08-0000573,8,Pinewood,+1-207-281-5425,+1-699-376-7574,2026-06-01 00:47:00,0,SMS,,5G,0.0,0.05
R08-0000574,8,Pinewood,+1-843-716-5352,+1-926-542-7028,2026-06-01 17:18:49,2654,VOICE,,5G,0.08,3.54
R08-0000575,8,Pinewood,+1-871-211-4920,+1-485-469-6742,2026-06-01 18:52:07,0,VOICE,,3G,0.12,0.0
R08-0000576,8,Pinewood,+1-281-659-9607,+1-660-536-5906,2026-06-01 18:59:21,1622,VOICE,,5G,0.08,2.16
R08-0000577,8,Pinewood,+1-539-291-3091,+1-214-827-3913,2026-06-01 23:57:13,0,SMS,,4G,0.0,0.05
R08-0000578,8,Pinewood,+1-659-221-7966,+1-318-588-8286,2026-06-01 01:14:03,1040,VOICE,,4G,0.1,1.73
R08-0000579,8,Pinewood,+1-434-492-1507,+1-741-638-7942,2026-06-01 08:51:29,0,SMS,,5G,0.0,0.05
R08-0000580,8,Pinewood,+1-607-492-2713,+1-202-394-5382,2026-06-01 02:22:43,3093,VOICE,,5G,0.08,4.12
R08-0000581,8,Pinewood,+1-258-233-4176,+1-838-567-3140,2026-06-01 15:11:55,629,VOICE,,3G,0.12,1.26
R08-0000582,8,Pinewood,+1-989-390-3939,+1-567-869-7368,2026-06-01 12:43:38,1170,VOICE,,4G,0.1,1.95
R08-0000583,8,Pinewood,+1-763-886-0040,,2026-06-01 07:55:34,1661,DATA,301125354,5G,0.0,3.01
R08-0000584,8,Pinewood,+1-829-867-5792,+1-358-963-6374,2026-06-01 02:53:24,2647,VOICE,,5G,0.08,3.53
R08-0000585,8,Pinewood,+1-863-827-1231,+1-299-299-8872,2026-06-01 19:25:05,424,VOICE,,4G,0.1,0.71
R08-0000586,8,Pinewood,+1-726-469-9384,+1-516-753-7867,2026-06-01 10:35:04,3359,VOICE,,4G,0.1,5.6
R08-0000587,8,Pinewood,+1-852-643-5997,+1-806-323-9746,2026-06-01 16:36:56,3288,VOICE,,4G,0.1,5.48
R08-0000588,8,Pinewood,+1-734-268-9078,+1-843-313-6742,2026-06-01 14:35:21,0,SMS,,4G,0.0,0.05
R08-0000589,8,Pinewood,+1-201-438-5957,+1-351-240-1551,2026-06-01 20:16:34,0,SMS,,4G,0.0,0.05
R08-0000590,8,Pinewood,+1-556-963-1718,+1-754-847-4315,2026-06-01 22:48:53,0,SMS,,3G,0.0,0.05
R08-0000591,8,Pinewood,+1-504-914-0494,+1-824-246-1695,2026-06-01 10:53:24,1173,VOICE,,4G,0.1,1.96
R08-0000592,8,Pinewood,+1-813-741-2152,+1-964-557-2184,2026-06-01 10:24:31,2254,VOICE,,4G,0.1,3.76
R08-0000593,8,Pinewood,+1-329-386-1428,+1-462-319-9339,2026-06-01 04:37:55,0,SMS,,5G,0.0,0.05
R08-0000594,8,Pinewood,+1-383-329-0309,+1-395-241-3028,2026-06-01 18:45:59,0,VOICE,,4G,0.1,0.0
R08-0000595,8,Pinewood,+1-933-824-6378,+1-725-830-0245,2026-06-01 03:31:42,0,SMS,,4G,0.0,0.05
R08-0000596,8,Pinewood,+1-364-453-6283,+1-980-668-0414,2026-06-01 22:23:25,0,SMS,,4G,0.0,0.05
R08-0000597,8,Pinewood,+1-561-682-0191,,2026-06-01 16:16:57,2112,DATA,377904014,5G,0.0,3.78
R08-0000598,8,Pinewood,+1-254-479-9970,+1-865-930-4541,2026-06-01 17:57:50,0,SMS,,5G,0.0,0.05
R08-0000599,8,Pinewood,+1-877-648-6738,+1-576-585-8465,2026-06-01 06:25:32,477,VOICE,,5G,0.08,0.64
R08-0000600,8,Pinewood,+1-683-388-3346,+1-969-734-4083,2026-06-01 20:05:13,1362,VOICE,,4G,0.1,2.27
R08-0000601,8,Pinewood,+1-236-921-3733,+1-779-659-0761,2026-06-01 04:34:32,2211,VOICE,,3G,0.12,4.42
R08-0000602,8,Pinewood,+1-722-887-6618,+1-527-975-0357,2026-06-01 17:32:16,0,SMS,,4G,0.0,0.05
R08-0000603,8,Pinewood,+1-547-845-1095,+1-324-891-6336,2026-06-01 19:11:36,0,SMS,,4G,0.0,0.05
R08-0000604,8,Pinewood,+1-716-523-5914,+1-276-246-8074,2026-06-01 07:45:24,2723,VOICE,,5G,0.08,3.63
R08-0000605,8,Pinewood,+1-812-346-7362,+1-455-785-5991,2026-06-01 13:46:39,0,SMS,,4G,0.0,0.05
R08-0000606,8,Pinewood,+1-635-296-1185,+1-843-374-4999,2026-06-01 18:18:25,0,SMS,,3G,0.0,0.05
R08-0000607,8,Pinewood,+1-646-733-7232,+1-451-804-3919,2026-06-01 04:07:43,1038,VOICE,,3G,0.12,2.08
R08-0000608,8,Pinewood,+1-456-632-5083,+1-721-873-6724,2026-06-01 17:32:30,2291,VOICE,,5G,0.08,3.05
R08-0000609,8,Pinewood,+1-875-918-8311,,2026-06-01 01:08:24,6675,DATA,317780400,3G,0.0,3.18
R08-0000610,8,Pinewood,+1-836-382-9015,+1-779-744-5786,2026-06-01 21:18:09,2648,VOICE,,4G,0.1,4.41
R08-0000611,8,Pinewood,+1-446-604-2304,+1-518-409-8859,2026-06-01 09:37:00,2278,VOICE,,4G,0.1,3.8
R08-0000612,8,Pinewood,+1-796-454-0786,,2026-06-01 18:31:37,2485,DATA,316970792,4G,0.0,3.17
R08-0000613,8,Pinewood,+1-748-902-4288,+1-616-256-5396,2026-06-01 00:27:21,1661,VOICE,,5G,0.08,2.21
R08-0000614,8,Pinewood,+1-888-496-0889,+1-520-332-7658,2026-06-01 21:48:20,0,SMS,,3G,0.0,0.05
R08-0000615,8,Pinewood,+1-919-687-2076,+1-366-531-5659,2026-06-01 07:04:58,2856,VOICE,,4G,0.1,4.76
R08-0000616,8,Pinewood,+1-893-881-3634,,2026-06-01 01:00:05,4694,DATA,412002977,5G,0.0,4.12
R08-0000617,8,Pinewood,+1-779-514-9484,+1-311-302-4601,2026-06-01 06:51:42,0,SMS,,5G,0.0,0.05
R08-0000618,8,Pinewood,+1-955-641-7091,+1-420-807-6213,2026-06-01 08:44:18,0,SMS,,4G,0.0,0.05
R08-0000619,8,Pinewood,+1-272-261-9738,+1-664-677-6658,2026-06-01 14:08:27,3178,VOICE,,5G,0.08,4.24
R08-0000620,8,Pinewood,+1-338-646-9842,+1-745-231-0594,2026-06-01 06:31:19,1125,VOICE,,4G,0.1,1.88
R08-0000621,8,Pinewood,+1-929-597-3602,+1-701-279-7047,2026-06-01 10:41:59,3286,VOICE,,5G,0.08,4.38
R08-0000622,8,Pinewood,+1-572-887-2475,+1-517-725-3103,2026-06-01 06:49:02,0,VOICE,,5G,0.08,0.0
R08-0000623,8,Pinewood,+1-530-431-2245,+1-631-708-3978,2026-06-01 16:19:43,2434,VOICE,,4G,0.1,4.06
R08-0000624,8,Pinewood,+1-696-944-5716,+1-800-835-0647,2026-06-01 17:26:16,2693,VOICE,,4G,0.1,4.49
R08-0000625,8,Pinewood,+1-785-401-5953,,2026-06-01 15:11:20,3940,DATA,118235945,4G,0.0,1.18
R08-0000626,8,Pinewood,+1-869-607-0668,+1-287-857-3768,2026-06-01 12:17:14,0,SMS,,4G,0.0,0.05
R08-0000627,8,Pinewood,+1-575-351-0266,+1-643-708-4533,2026-06-01 19:32:29,0,SMS,,5G,0.0,0.05
R08-0000628,8,Pinewood,+1-271-710-0994,+1-449-312-0341,2026-06-01 11:40:16,332,VOICE,,5G,0.08,0.44
R08-0000629,8,Pinewood,+1-443-971-3008,,2026-06-01 08:45:35,261,DATA,377809607,5G,0.0,3.78
R08-0000630,8,Pinewood,+1-555-392-7796,,2026-06-01 06:50:34,6474,DATA,391172219,3G,0.0,3.91
R08-0000631,8,Pinewood,+1-203-994-4263,+1-541-389-1373,2026-06-01 06:44:38,1715,VOICE,,5G,0.08,2.29
R08-0000632,8,Pinewood,+1-506-912-7871,+1-327-619-1017,2026-06-01 12:43:20,1119,VOICE,,5G,0.08,1.49
R08-0000633,8,Pinewood,+1-342-602-6173,+1-522-487-6373,2026-06-01 11:15:13,0,SMS,,3G,0.0,0.05
R08-0000634,8,Pinewood,+1-940-575-7318,,2026-06-01 19:37:13,1468,DATA,73349499,4G,0.0,0.73
R08-0000635,8,Pinewood,+1-497-515-5646,,2026-06-01 18:38:02,1428,DATA,318260448,5G,0.0,3.18
R08-0000636,8,Pinewood,+1-898-244-0169,,2026-06-01 23:49:16,1703,DATA,160675702,3G,0.0,1.61
R08-0000637,8,Pinewood,+1-334-490-1197,+1-232-312-7634,2026-06-01 13:39:32,0,SMS,,4G,0.0,0.05
R08-0000638,8,Pinewood,+1-866-817-5246,+1-410-819-1280,2026-06-01 03:32:57,0,VOICE,,4G,0.1,0.0
R08-0000639,8,Pinewood,+1-643-479-1147,+1-950-388-3777,2026-06-01 20:26:25,572,VOICE,,4G,0.1,0.95
R08-0000640,8,Pinewood,+1-243-654-1065,+1-887-486-6619,2026-06-01 03:30:13,2553,VOICE,,4G,0.1,4.25
R08-0000641,8,Pinewood,+1-971-647-9581,+1-786-753-2927,2026-06-01 20:49:33,0,SMS,,4G,0.0,0.05
R08-0000642,8,Pinewood,+1-832-727-2068,+1-522-526-7513,2026-06-01 09:41:56,1941,VOICE,,4G,0.1,3.24
R08-0000643,8,Pinewood,+1-903-463-3950,+1-603-846-7200,2026-06-01 08:38:24,0,SMS,,4G,0.0,0.05
R08-0000644,8,Pinewood,+1-450-229-5138,,2026-06-01 09:29:54,6337,DATA,50740667,5G,0.0,0.51
R08-0000645,8,Pinewood,+1-331-490-4318,,2026-06-01 01:35:27,208,DATA,383059954,4G,0.0,3.83
R08-0000646,8,Pinewood,+1-927-411-0851,+1-921-460-3002,2026-06-01 14:26:53,2667,VOICE,,4G,0.1,4.45
R08-0000647,8,Pinewood,+1-697-222-3405,,2026-06-01 12:38:20,5619,DATA,121205172,5G,0.0,1.21
R08-0000648,8,Pinewood,+1-903-897-8576,+1-737-984-9896,2026-06-01 09:25:35,3036,VOICE,,4G,0.1,5.06
R08-0000649,8,Pinewood,+1-789-282-2391,+1-751-459-4606,2026-06-01 07:34:10,0,SMS,,3G,0.0,0.05
R08-0000650,8,Pinewood,+1-839-209-8606,+1-519-774-0941,2026-06-01 00:23:15,556,VOICE,,4G,0.1,0.93
R08-0000651,8,Pinewood,+1-811-767-4662,+1-544-354-1681,2026-06-01 19:42:58,0,SMS,,5G,0.0,0.05
R08-0000652,8,Pinewood,+1-554-688-0463,+1-692-608-4946,2026-06-01 07:25:32,633,VOICE,,4G,0.1,1.06
R08-0000653,8,Pinewood,+1-879-755-0506,+1-930-635-8028,2026-06-01 17:08:42,0,SMS,,4G,0.0,0.05
R08-0000654,8,Pinewood,+1-234-220-5650,+1-471-558-3831,2026-06-01 07:27:48,1921,VOICE,,4G,0.1,3.2
R08-0000655,8,Pinewood,+1-293-398-2349,+1-575-937-6622,2026-06-01 03:47:32,223,VOICE,,5G,0.08,0.3
R08-0000656,8,Pinewood,+1-355-406-3633,,2026-06-01 21:17:18,5152,DATA,243475312,4G,0.0,2.43
R08-0000657,8,Pinewood,+1-518-459-9204,+1-605-281-5404,2026-06-01 11:49:55,0,SMS,,4G,0.0,0.05
R08-0000658,8,Pinewood,+1-822-807-4163,+1-867-250-3471,2026-06-01 17:16:11,0,SMS,,3G,0.0,0.05
R08-0000659,8,Pinewood,+1-481-647-8638,+1-345-861-4153,2026-06-01 05:55:04,256,VOICE,,5G,0.08,0.34
R08-0000660,8,Pinewood,+1-746-697-5641,+1-426-243-0819,2026-06-01 20:41:38,2687,VOICE,,4G,0.1,4.48
R08-0000661,8,Pinewood,+1-570-886-5471,+1-288-335-3952,2026-06-01 04:13:28,1979,VOICE,,5G,0.08,2.64
R08-0000662,8,Pinewood,+1-487-743-1614,+1-736-320-4833,2026-06-01 17:22:32,0,SMS,,4G,0.0,0.05
R08-0000663,8,Pinewood,+1-808-841-8709,+1-879-957-4234,2026-06-01 09:03:48,2197,VOICE,,3G,0.12,4.39
R08-0000664,8,Pinewood,+1-952-427-0878,+1-981-711-0407,2026-06-01 20:00:50,0,SMS,,4G,0.0,0.05
R08-0000665,8,Pinewood,+1-884-409-0698,+1-341-600-6856,2026-06-01 03:15:40,3252,VOICE,,4G,0.1,5.42
R08-0000666,8,Pinewood,+1-528-545-0735,+1-964-444-8519,2026-06-01 23:26:29,0,SMS,,4G,0.0,0.05
R08-0000667,8,Pinewood,+1-666-892-6727,+1-723-507-4550,2026-06-01 03:19:35,358,VOICE,,5G,0.08,0.48
R08-0000668,8,Pinewood,+1-337-442-9142,+1-299-298-5617,2026-06-01 06:07:32,760,VOICE,,4G,0.1,1.27
R08-0000669,8,Pinewood,+1-881-590-0174,+1-495-285-3950,2026-06-01 00:22:59,1370,VOICE,,4G,0.1,2.28
R08-0000670,8,Pinewood,+1-666-301-8393,+1-955-925-6220,2026-06-01 10:27:20,2900,VOICE,,3G,0.12,5.8
R08-0000671,8,Pinewood,+1-934-283-0634,+1-607-699-6525,2026-06-01 21:16:31,3152,VOICE,,3G,0.12,6.3
R08-0000672,8,Pinewood,+1-596-748-6720,,2026-06-01 23:58:16,265,DATA,251010080,4G,0.0,2.51
R08-0000673,8,Pinewood,+1-248-768-4637,+1-783-433-6048,2026-06-01 16:56:24,1173,VOICE,,5G,0.08,1.56
R08-0000674,8,Pinewood,+1-265-235-3159,+1-306-760-1429,2026-06-01 03:28:19,1297,VOICE,,4G,0.1,2.16
R08-0000675,8,Pinewood,+1-528-320-9519,,2026-06-01 18:23:59,3585,DATA,281023869,5G,0.0,2.81
R08-0000676,8,Pinewood,+1-399-960-0180,+1-539-523-6277,2026-06-01 15:09:21,0,SMS,,5G,0.0,0.05
R08-0000677,8,Pinewood,+1-814-314-0106,+1-626-459-4351,2026-06-01 19:39:31,0,SMS,,5G,0.0,0.05
R08-0000678,8,Pinewood,+1-837-907-6013,+1-605-959-2903,2026-06-01 02:05:08,3210,VOICE,,4G,0.1,5.35
R08-0000679,8,Pinewood,+1-502-320-8540,,2026-06-01 19:24:43,4340,DATA,4758403,4G,0.0,0.05
R08-0000680,8,Pinewood,+1-974-540-0848,+1-402-404-1991,2026-06-01 21:53:56,3277,VOICE,,5G,0.08,4.37
R08-0000681,8,Pinewood,+1-922-658-2869,+1-724-837-5074,2026-06-01 06:00:14,2030,VOICE,,4G,0.1,3.38
R08-0000682,8,Pinewood,+1-657-808-4205,,2026-06-01 13:18:57,6565,DATA,494698299,5G,0.0,4.95
R08-0000683,8,Pinewood,+1-240-540-7036,+1-407-774-9742,2026-06-01 10:23:03,2511,VOICE,,4G,0.1,4.19
R08-0000684,8,Pinewood,+1-369-679-8210,+1-371-441-6784,2026-06-01 17:23:05,0,VOICE,,3G,0.12,0.0
R08-0000685,8,Pinewood,+1-629-555-0269,,2026-06-01 03:50:53,7002,DATA,374185581,4G,0.0,3.74
R08-0000686,8,Pinewood,+1-766-717-4050,+1-862-585-8287,2026-06-01 17:57:44,1873,VOICE,,5G,0.08,2.5
R08-0000687,8,Pinewood,+1-660-378-9907,+1-722-428-1057,2026-06-01 02:25:46,0,SMS,,3G,0.0,0.05
R08-0000688,8,Pinewood,+1-988-690-7367,+1-435-636-9303,2026-06-01 09:36:03,612,VOICE,,5G,0.08,0.82
R08-0000689,8,Pinewood,+1-882-670-6344,+1-857-314-4420,2026-06-01 00:19:42,2798,VOICE,,4G,0.1,4.66
R08-0000690,8,Pinewood,+1-870-675-7589,+1-831-699-8799,2026-06-01 17:07:21,244,VOICE,,4G,0.1,0.41
R08-0000691,8,Pinewood,+1-447-460-9660,+1-472-311-0681,2026-06-01 01:01:12,0,SMS,,5G,0.0,0.05
R08-0000692,8,Pinewood,+1-341-599-7625,+1-777-859-6402,2026-06-01 17:25:59,2860,VOICE,,5G,0.08,3.81
R08-0000693,8,Pinewood,+1-770-214-0917,+1-506-418-7716,2026-06-01 18:28:46,230,VOICE,,4G,0.1,0.38
R08-0000694,8,Pinewood,+1-220-285-4006,+1-562-204-5626,2026-06-01 12:31:50,2398,VOICE,,5G,0.08,3.2
R08-0000695,8,Pinewood,+1-370-235-3679,+1-279-973-6218,2026-06-01 22:14:34,1044,VOICE,,3G,0.12,2.09
R08-0000696,8,Pinewood,+1-841-923-1702,,2026-06-01 16:51:43,2259,DATA,336341768,5G,0.0,3.36
R08-0000697,8,Pinewood,+1-958-645-9294,+1-622-517-9102,2026-06-01 14:01:30,3181,VOICE,,4G,0.1,5.3
R08-0000698,8,Pinewood,+1-254-372-5498,+1-524-859-7588,2026-06-01 21:08:45,0,SMS,,4G,0.0,0.05
R08-0000699,8,Pinewood,+1-373-747-0769,+1-484-408-0483,2026-06-01 18:25:02,2990,VOICE,,3G,0.12,5.98
R08-0000700,8,Pinewood,+1-835-441-9231,+1-466-760-5935,2026-06-01 19:12:47,0,SMS,,4G,0.0,0.05
R08-0000701,8,Pinewood,+1-574-607-3318,+1-263-929-3476,2026-06-01 16:18:50,0,SMS,,4G,0.0,0.05
R08-0000702,8,Pinewood,+1-325-216-0048,+1-374-335-7849,2026-06-01 10:15:43,432,VOICE,,4G,0.1,0.72
R08-0000703,8,Pinewood,+1-946-976-3368,,2026-06-01 17:40:36,1265,DATA,94416849,4G,0.0,0.94
R08-0000704,8,Pinewood,+1-826-664-2584,+1-746-280-4709,2026-06-01 22:59:48,1746,VOICE,,5G,0.08,2.33
R08-0000705,8,Pinewood,+1-968-801-7007,,2026-06-01 10:59:36,7152,DATA,8907522,4G,0.0,0.09
R08-0000706,8,Pinewood,+1-624-694-3848,,2026-06-01 09:31:46,6003,DATA,350208802,3G,0.0,3.5
R08-0000707,8,Pinewood,+1-537-458-1577,+1-888-910-2952,2026-06-01 22:43:41,0,SMS,,5G,0.0,0.05
R08-0000708,8,Pinewood,+1-886-586-7338,+1-401-733-7237,2026-06-01 04:22:31,129,VOICE,,4G,0.1,0.21
R08-0000709,8,Pinewood,+1-212-742-9405,+1-727-686-6756,2026-06-01 17:05:30,491,VOICE,,4G,0.1,0.82
R08-0000710,8,Pinewood,+1-729-212-5430,+1-246-675-6498,2026-06-01 09:18:50,0,SMS,,5G,0.0,0.05
R08-0000711,8,Pinewood,+1-962-778-0309,+1-800-293-1981,2026-06-01 20:14:24,128,VOICE,,5G,0.08,0.17
R08-0000712,8,Pinewood,+1-300-970-3539,+1-320-868-2997,2026-06-01 15:19:09,584,VOICE,,4G,0.1,0.97
R08-0000713,8,Pinewood,+1-934-848-8094,+1-851-673-0470,2026-06-01 13:31:32,0,SMS,,5G,0.0,0.05
