cdr_id,region_id,region_name,caller_number,callee_number,call_start,duration_seconds,call_type,bytes_transferred,network_type,rate_per_minute,charge_amount
R10-0000563,10,Bayshore,+1-871-838-8723,,2026-06-01 23:57:52,3715,DATA,255229325,4G,0.0,2.55
R10-0000564,10,Bayshore,+1-720-296-0719,+1-328-937-6089,2026-06-01 04:03:22,3481,VOICE,,5G,0.08,4.64
R10-0000565,10,Bayshore,+1-852-403-0050,+1-226-262-6799,2026-06-01 04:08:51,0,SMS,,3G,0.0,0.05
R10-0000566,10,Bayshore,+1-491-996-0124,+1-715-256-6596,2026-06-01 05:56:54,219,VOICE,,4G,0.1,0.36
R10-0000567,10,Bayshore,+1-910-359-9124,+1-786-438-4291,2026-06-01 17:06:14,0,SMS,,5G,0.0,0.05
R10-0000568,10,Bayshore,+1-687-704-8971,+1-950-622-0895,2026-06-01 15:23:41,1512,VOICE,,5G,0.08,2.02
R10-0000569,10,Bayshore,+1-740-342-5838,+1-365-815-6937,2026-06-01 17:06:01,0,SMS,,4G,0.0,0.05
R10-0000570,10,Bayshore,+1-333-426-0377,,2026-06-01 03:58:14,1473,DATA,394713715,4G,0.0,3.95
R10-0000571,10,Bayshore,+1-563-581-3891,+1-452-930-7923,2026-06-01 03:48:15,3475,VOICE,,4G,0.1,5.79
R10-0000572,10,Bayshore,+1-554-368-3242,,2026-06-01 17:54:24,2908,DATA,2502482,4G,0.0,0.03
R10-0000573,10,Bayshore,+1-984-425-5317,+1-662-575-3048,2026-06-01 10:08:02,463,VOICE,,4G,0.1,0.77
R10-0000574,10,Bayshore,+1-547-531-5537,+1-562-234-4398,2026-06-01 01:51:16,0,SMS,,4G,0.0,0.05
R10-0000575,10,Bayshore,+1-986-740-9689,,2026-06-01 16:47:39,6780,DATA,118708415,4G,0.0,1.19
R10-0000576,10,Bayshore,+1-334-255-2834,+1-663-614-9548,2026-06-01 03:12:51,1462,VOICE,,4G,0.1,2.44
R10-0000577,10,Bayshore,+1-261-807-1355,+1-328-515-0161,2026-06-01 17:24:51,3155,VOICE,,4G,0.1,5.26
R10-0000578,10,Bayshore,+1-943-688-1919,+1-450-468-2365,2026-06-01 22:07:37,2197,VOICE,,4G,0.1,3.66
R10-0000579,10,Bayshore,+1-849-627-9087,+1-634-320-7011,2026-06-01 05:12:14,1174,VOICE,,5G,0.08,1.57
R10-0000580,10,Bayshore,+1-430-782-5432,+1-509-983-6060,2026-06-01 02:44:02,2674,VOICE,,5G,0.08,3.57
R10-0000581,10,Bayshore,+1-240-289-2621,+1-867-874-9788,2026-06-01 22:47:16,206,VOICE,,3G,0.12,0.41
R10-0000582,10,Bayshore,+1-507-257-1133,,2026-06-01 22:16:01,5999,DATA,437211460,5G,0.0,4.37
R10-0000583,10,Bayshore,+1-869-439-1976,+1-200-753-7475,2026-06-01 09:43:53,0,SMS,,4G,0.0,0.05
R10-0000584,10,Bayshore,+1-825-268-1292,+1-681-578-2267,2026-06-01 06:35:27,342,VOICE,,5G,0.08,0.46
R10-0000585,10,Bayshore,+1-746-881-9746,+1-895-522-2749,2026-06-01 13:23:38,1411,VOICE,,5G,0.08,1.88
R10-0000586,10,Bayshore,+1-573-529-6016,+1-845-253-6506,2026-06-01 15:31:03,3349,VOICE,,4G,0.1,5.58
R10-0000587,10,Bayshore,+1-723-746-9091,+1-771-840-6652,2026-06-01 05:39:08,1943,VOICE,,5G,0.08,2.59
R10-0000588,10,Bayshore,+1-681-637-2098,,2026-06-01 01:35:35,5022,DATA,288795599,5G,0.0,2.89
R10-0000589,10,Bayshore,+1-913-712-2250,,2026-06-01 20:06:49,1001,DATA,281042502,3G,0.0,2.81
R10-0000590,10,Bayshore,+1-984-690-8668,+1-711-621-5306,2026-06-01 18:48:32,1692,VOICE,,5G,0.08,2.26
R10-0000591,10,Bayshore,+1-209-397-7843,+1-478-871-4150,2026-06-01 23:02:53,741,VOICE,,5G,0.08,0.99
R10-0000592,10,Bayshore,+1-801-306-3731,+1-872-315-6656,2026-06-01 16:14:37,0,SMS,,5G,0.0,0.05
R10-0000593,10,Bayshore,+1-906-822-2866,,2026-06-01 23:51:19,1412,DATA,82214785,3G,0.0,0.82
R10-0000594,10,Bayshore,+1-957-675-3493,+1-633-202-9864,2026-06-01 10:12:33,0,SMS,,3G,0.0,0.05
R10-0000595,10,Bayshore,+1-810-474-6416,+1-985-246-3459,2026-06-01 12:48:23,1973,VOICE,,5G,0.08,2.63
R10-0000596,10,Bayshore,+1-958-665-6461,+1-620-535-4056,2026-06-01 13:30:12,570,VOICE,,3G,0.12,1.14
R10-0000597,10,Bayshore,+1-426-421-4454,+1-607-878-1001,2026-06-01 05:24:59,0,VOICE,,4G,0.1,0.0
R10-0000598,10,Bayshore,+1-955-263-0123,+1-678-607-4319,2026-06-01 09:44:14,2015,VOICE,,5G,0.08,2.69
R10-0000599,10,Bayshore,+1-954-449-0296,,2026-06-01 09:39:31,3816,DATA,342646651,4G,0.0,3.43
R10-0000600,10,Bayshore,+1-603-911-5231,+1-616-652-3738,2026-06-01 01:54:09,25,VOICE,,4G,0.1,0.04
R10-0000601,10,Bayshore,+1-683-503-0104,+1-334-465-6636,2026-06-01 15:29:39,0,SMS,,4G,0.0,0.05
R10-0000602,10,Bayshore,+1-887-344-6137,+1-229-405-9276,2026-06-01 04:16:37,2222,VOICE,,5G,0.08,2.96
R10-0000603,10,Bayshore,+1-648-849-2805,+1-350-625-8626,2026-06-01 15:03:50,311,VOICE,,3G,0.12,0.62
R10-0000604,10,Bayshore,+1-284-435-4783,+1-317-627-0960,2026-06-01 19:41:19,2750,VOICE,,3G,0.12,5.5
R10-0000605,10,Bayshore,+1-585-995-0796,,2026-06-01 05:51:29,5315,DATA,474609132,4G,0.0,4.75
R10-0000606,10,Bayshore,+1-772-673-7547,+1-312-243-3488,2026-06-01 17:44:07,2373,VOICE,,5G,0.08,3.16
R10-0000607,10,Bayshore,+1-854-270-2233,,2026-06-01 05:28:20,6920,DATA,110032226,5G,0.0,1.1
R10-0000608,10,Bayshore,+1-620-527-0653,,2026-06-01 00:45:34,7177,DATA,302984844,4G,0.0,3.03
R10-0000609,10,Bayshore,+1-486-703-5033,,2026-06-01 10:19:47,71,DATA,216148780,5G,0.0,2.16
R10-0000610,10,Bayshore,+1-508-416-8292,+1-753-393-8621,2026-06-01 16:45:17,0,SMS,,4G,0.0,0.05
R10-0000611,10,Bayshore,+1-778-291-0532,+1-648-345-4403,2026-06-01 15:05:59,1793,VOICE,,5G,0.08,2.39
R10-0000612,10,Bayshore,+1-877-737-4137,+1-445-354-5221,2026-06-01 06:45:04,1241,VOICE,,5G,0.08,1.65
R10-0000613,10,Bayshore,+1-973-866-1212,+1-798-979-2442,2026-06-01 14:34:10,33,VOICE,,4G,0.1,0.06
R10-0000614,10,Bayshore,+1-242-305-0426,,2026-06-01 03:08:47,1808,DATA,185905706,5G,0.0,1.86
R10-0000615,10,Bayshore,+1-548-680-1060,+1-626-678-9871,2026-06-01 05:55:54,1844,VOICE,,4G,0.1,3.07
R10-0000616,10,Bayshore,+1-348-392-9838,,2026-06-01 22:24:16,1832,DATA,457567004,4G,0.0,4.58
R10-0000617,10,Bayshore,+1-759-477-3517,,2026-06-01 03:25:25,4155,DATA,413289511,5G,0.0,4.13
R10-0000618,10,Bayshore,+1-258-899-2234,+1-811-392-3135,2026-06-01 17:57:56,2419,VOICE,,4G,0.1,4.03
R10-0000619,10,Bayshore,+1-812-326-4172,+1-878-614-6189,2026-06-01 23:38:28,3290,VOICE,,4G,0.1,5.48
R10-0000620,10,Bayshore,+1-985-316-9593,+1-934-862-3517,2026-06-01 11:05:42,3425,VOICE,,4G,0.1,5.71
R10-0000621,10,Bayshore,+1-319-934-1109,+1-533-334-4503,2026-06-01 00:06:29,348,VOICE,,5G,0.08,0.46
R10-0000622,10,Bayshore,+1-545-378-2658,+1-231-327-5118,2026-06-01 09:49:26,0,SMS,,4G,0.0,0.05
R10-0000623,10,Bayshore,+1-257-929-7653,+1-706-204-0344,2026-06-01 22:10:31,489,VOICE,,4G,0.1,0.82
R10-0000624,10,Bayshore,+1-974-602-3282,+1-627-539-1001,2026-06-01 02:20:01,0,SMS,,4G,0.0,0.05
R10-0000625,10,Bayshore,+1-853-437-2951,+1-265-753-8429,2026-06-01 10:14:03,1826,VOICE,,4G,0.1,3.04
R10-0000626,10,Bayshore,+1-728-219-4810,,2026-06-01 21:50:47,845,DATA,307773403,4G,0.0,3.08
R10-0000627,10,Bayshore,+1-805-635-9693,,2026-06-01 17:26:13,6325,DATA,128428301,4G,0.0,1.28
R10-0000628,10,Bayshore,+1-235-450-6403,+1-906-670-4343,2026-06-01 03:21:13,607,VOICE,,3G,0.12,1.21
R10-0000629,10,Bayshore,+1-717-376-6941,+1-783-453-2943,2026-06-01 19:38:33,1057,VOICE,,4G,0.1,1.76
R10-0000630,10,Bayshore,+1-784-306-5787,+1-984-987-5867,2026-06-01 23:23:58,1515,VOICE,,4G,0.1,2.53
R10-0000631,10,Bayshore,+1-348-514-7607,,2026-06-01 11:40:39,5504,DATA,149389075,4G,0.0,1.49
R10-0000632,10,Bayshore,+1-254-435-8209,+1-983-571-3261,2026-06-01 16:55:41,3514,VOICE,,4G,0.1,5.86
R10-0000633,10,Bayshore,+1-326-735-2197,+1-821-873-5232,2026-06-01 02:25:01,0,SMS,,4G,0.0,0.05
R10-0000634,10,Bayshore,+1-913-294-1053,,2026-06-01 06:03:59,4973,DATA,370960775,5G,0.0,3.71
R10-0000635,10,Bayshore,+1-771-553-5005,+1-295-987-8276,2026-06-01 01:34:19,2781,VOICE,,4G,0.1,4.64
R10-0000636,10,Bayshore,+1-404-862-2500,+1-497-267-0629,2026-06-01 05:42:10,0,SMS,,5G,0.0,0.05
R10-0000637,10,Bayshore,+1-234-516-6549,+1-758-242-1138,2026-06-01 05:04:18,0,SMS,,3G,0.0,0.05
R10-0000638,10,Bayshore,+1-984-740-6093,+1-842-475-8846,2026-06-01 04:34:55,92,VOICE,,4G,0.1,0.15
R10-0000639,10,Bayshore,+1-893-896-8112,+1-989-715-6543,2026-06-01 20:19:41,1989,VOICE,,4G,0.1,3.31
R10-0000640,10,Bayshore,+1-478-932-3871,,2026-06-01 14:34:49,4747,DATA,472949555,3G,0.0,4.73
R10-0000641,10,Bayshore,+1-487-794-9842,,2026-06-01 11:27:08,3611,DATA,5963535,4G,0.0,0.06
R10-0000642,10,Bayshore,+1-731-894-5930,+1-800-244-5952,2026-06-01 07:19:58,2859,VOICE,,4G,0.1,4.76
R10-0000643,10,Bayshore,+1-379-475-6191,+1-357-340-7934,2026-06-01 22:02:03,792,VOICE,,4G,0.1,1.32
R10-0000644,10,Bayshore,+1-899-311-1205,+1-427-797-3621,2026-06-01 09:09:57,0,SMS,,4G,0.0,0.05
R10-0000645,10,Bayshore,+1-433-266-2822,+1-478-867-0539,2026-06-01 20:00:21,0,SMS,,4G,0.0,0.05
R10-0000646,10,Bayshore,+1-940-904-5644,+1-924-927-2822,2026-06-01 04:08:52,0,SMS,,5G,0.0,0.05
R10-0000647,10,Bayshore,+1-399-736-6055,+1-845-407-1926,2026-06-01 18:08:41,0,SMS,,4G,0.0,0.05
R10-0000648,10,Bayshore,+1-459-756-2210,+1-559-561-1524,2026-06-01 19:22:47,956,VOICE,,5G,0.08,1.27
R10-0000649,10,Bayshore,+1-886-662-1473,+1-720-288-8432,2026-06-01 23:09:58,532,VOICE,,4G,0.1,0.89
R10-0000650,10,Bayshore,+1-384-737-0594,,2026-06-01 19:43:59,5902,DATA,177122233,5G,0.0,1.77
R10-0000651,10,Bayshore,+1-664-601-8882,+1-639-770-6516,2026-06-01 15:38:25,0,SMS,,5G,0.0,0.05
R10-0000652,10,Bayshore,+1-946-242-0207,,2026-06-01 05:42:42,3929,DATA,294479922,3G,0.0,2.94
R10-0000653,10,Bayshore,+1-423-542-9657,+1-835-635-3024,2026-06-01 01:50:20,0,SMS,,5G,0.0,0.05
R10-0000654,10,Bayshore,+1-282-247-1211,+1-836-903-2801,2026-06-01 10:53:35,0,SMS,,5G,0.0,0.05
R10-0000655,10,Bayshore,+1-859-298-5985,+1-772-736-1937,2026-06-01 13:48:20,161,VOICE,,5G,0.08,0.21
R10-0000656,10,Bayshore,+1-662-203-7770,,2026-06-01 02:56:02,4866,DATA,255423570,5G,0.0,2.55
R10-0000657,10,Bayshore,+1-787-369-7042,+1-397-926-2250,2026-06-01 07:24:19,1751,VOICE,,5G,0.08,2.33
R10-0000658,10,Bayshore,+1-816-702-5722,+1-282-807-4589,2026-06-01 13:28:57,2078,VOICE,,3G,0.12,4.16
R10-0000659,10,Bayshore,+1-536-635-7921,+1-863-248-8548,2026-06-01 00:06:03,287,VOICE,,5G,0.08,0.38
R10-0000660,10,Bayshore,+1-690-615-1546,+1-694-816-5558,2026-06-01 06:44:01,0,SMS,,4G,0.0,0.05
R10-0000661,10,Bayshore,+1-689-218-2968,+1-377-455-8826,2026-06-01 10:51:14,2082,VOICE,,5G,0.08,2.78
R10-0000662,10,Bayshore,+1-729-359-1826,,2026-06-01 17:51:30,3273,DATA,257285208,4G,0.0,2.57
R10-0000663,10,Bayshore,+1-826-941-7929,+1-670-548-7780,2026-06-01 06:04:11,0,SMS,,4G,0.0,0.05
R10-0000664,10,Bayshore,+1-460-399-9979,+1-920-944-1468,2026-06-01 02:09:09,0,SMS,,3G,0.0,0.05
R10-0000665,10,Bayshore,+1-714-396-9738,,2026-06-01 23:34:10,5583,DATA,306522885,3G,0.0,3.07
R10-0000666,10,Bayshore,+1-213-639-3387,+1-891-621-6233,2026-06-01 19:33:00,2535,VOICE,,4G,0.1,4.23
R10-0000667,10,Bayshore,+1-946-650-7506,+1-645-347-0595,2026-06-01 20:19:55,0,SMS,,5G,0.0,0.05
R10-0000668,10,Bayshore,+1-555-640-0129,+1-874-867-0648,2026-06-01 19:51:45,0,SMS,,5G,0.0,0.05
R10-0000669,10,Bayshore,+1-259-468-9501,,2026-06-01 09:32:59,3259,DATA,214321294,4G,0.0,2.14
R10-0000670,10,Bayshore,+1-631-460-2254,+1-604-364-6790,2026-06-01 22:43:47,0,SMS,,5G,0.0,0.05
R10-0000671,10,Bayshore,+1-827-806-4025,+1-558-209-5176,2026-06-01 23:30:40,0,SMS,,5G,0.0,0.05
R10-0000672,10,Bayshore,+1-599-930-3865,,2026-06-01 02:02:58,3775,DATA,385763152,4G,0.0,3.86
R10-0000673,10,Bayshore,+1-534-792-6629,+1-912-917-9644,2026-06-01 11:01:01,0,SMS,,4G,0.0,0.05
R10-0000674,10,Bayshore,+1-535-582-4752,+1-922-975-8194,2026-06-01 19:28:03,0,SMS,,4G,0.0,0.05
R10-0000675,10,Bayshore,+1-225-396-5060,+1-450-788-2574,2026-06-01 00:15:51,1822,VOICE,,4G,0.1,3.04
R10-0000676,10,Bayshore,+1-928-439-0079,+1-582-476-7093,2026-06-01 08:43:41,0,SMS,,4G,0.0,0.05
R10-0000677,10,Bayshore,+1-797-407-8691,,2026-06-01 11:32:43,1997,DATA,497661436,4G,0.0,4.98
R10-0000678,10,Bayshore,+1-902-832-6429,+1-800-898-2244,2026-06-01 15:57:07,1864,VOICE,,4G,0.1,3.11
R10-0000679,10,Bayshore,+1-356-755-0481,+1-273-904-2806,2026-06-01 17:07:38,0,SMS,,4G,0.0,0.05
R10-0000680,10,Bayshore,+1-428-432-2311,+1-204-371-2736,2026-06-01 05:08:14,732,VOICE,,5G,0.08,0.98
R10-0000681,10,Bayshore,+1-575-289-0796,+1-201-816-1929,2026-06-01 18:14:38,2241,VOICE,,4G,0.1,3.74
R10-0000682,10,Bayshore,+1-540-957-0445,+1-873-648-7583,2026-06-01 13:53:54,0,SMS,,5G,0.0,0.05
R10-0000683,10,Bayshore,+1-899-907-5896,,2026-06-01 06:15:23,4634,DATA,270108102,5G,0.0,2.7
R10-0000684,10,Bayshore,+1-596-364-9243,+1-649-847-9946,2026-06-01 02:58:33,2023,VOICE,,5G,0.08,2.7
R10-0000685,10,Bayshore,+1-525-497-5516,+1-841-340-9577,2026-06-01 06:56:40,0,SMS,,4G,0.0,0.05
R10-0000686,10,Bayshore,+1-507-781-1009,,2026-06-01 13:03:43,510,DATA,312065955,5G,0.0,3.12
R10-0000687,10,Bayshore,+1-937-987-8949,+1-497-415-2723,2026-06-01 13:22:28,3243,VOICE,,4G,0.1,5.41
R10-0000688,10,Bayshore,+1-426-787-2786,+1-479-322-2401,2026-06-01 13:57:33,0,SMS,,4G,0.0,0.05
R10-0000689,10,Bayshore,+1-362-297-4979,+1-427-236-8859,2026-06-01 16:25:54,393,VOICE,,5G,0.08,0.52
R10-0000690,10,Bayshore,+1-235-213-3490,+1-854-907-6926,2026-06-01 22:25:29,0,SMS,,5G,0.0,0.05
R10-0000691,10,Bayshore,+1-703-436-1184,+1-729-208-8064,2026-06-01 05:21:16,356,VOICE,,4G,0.1,0.59
R10-0000692,10,Bayshore,+1-637-210-9920,+1-672-301-3288,2026-06-01 22:03:57,0,SMS,,4G,0.0,0.05
R10-0000693,10,Bayshore,+1-416-958-9575,+1-877-609-4691,2026-06-01 08:58:20,0,SMS,,5G,0.0,0.05
R10-0000694,10,Bayshore,+1-405-278-7536,+1-823-615-5012,2026-06-01 05:34:18,1388,VOICE,,4G,0.1,2.31
R10-0000695,10,Bayshore,+1-955-979-2973,+1-290-614-0761,2026-06-01 00:08:26,844,VOICE,,5G,0.08,1.13
R10-0000696,10,Bayshore,+1-799-520-5227,+1-357-314-2470,2026-06-01 21:40:24,0,SMS,,4G,0.0,0.05
R10-0000697,10,Bayshore,+1-945-765-4079,+1-437-753-5246,2026-06-01 17:14:49,265,VOICE,,4G,0.1,0.44
R10-0000698,10,Bayshore,+1-724-345-5320,,2026-06-01 00:14:17,1529,DATA,64280203,4G,0.0,0.64
R10-0000699,10,Bayshore,+1-256-542-3395,+1-414-903-9602,2026-06-01 11:51:21,2843,VOICE,,4G,0.1,4.74
R10-0000700,10,Bayshore,+1-576-643-7322,+1-876-741-0019,2026-06-01 18:16:26,2915,VOICE,,3G,0.12,5.83
R10-0000701,10,Bayshore,+1-795-881-0061,+1-618-892-6182,2026-06-01 21:13:29,475,VOICE,,3G,0.12,0.95
R10-0000702,10,Bayshore,+1-491-819-3639,+1-613-812-8901,2026-06-01 07:25:46,2216,VOICE,,4G,0.1,3.69
R10-0000703,10,Bayshore,+1-239-719-9345,+1-386-416-1331,2026-06-01 12:21:13,1696,VOICE,,5G,0.08,2.26
R10-0000704,10,Bayshore,+1-697-495-8608,,2026-06-01 20:42:20,2538,DATA,95232932,4G,0.0,0.95
R10-0000705,10,Bayshore,+1-634-354-0533,+1-463-799-1985,2026-06-01 06:21:10,0,VOICE,,5G,0.08,0.0
R10-0000706,10,Bayshore,+1-244-221-6803,+1-551-861-8478,2026-06-01 01:44:05,0,SMS,,5G,0.0,0.05
R10-0000707,10,Bayshore,+1-614-583-3749,+1-918-863-2045,2026-06-01 00:43:44,2259,VOICE,,4G,0.1,3.77
R10-0000708,10,Bayshore,+1-596-804-4275,+1-618-691-7979,2026-06-01 10:48:49,3209,VOICE,,5G,0.08,4.28
R10-0000709,10,Bayshore,+1-549-773-4495,+1-740-829-8410,2026-06-01 06:12:49,2549,VOICE,,5G,0.08,3.4
R10-0000710,10,Bayshore,+1-397-392-0462,+1-644-472-6269,2026-06-01 13:44:12,2797,VOICE,,4G,0.1,4.66
R10-0000711,10,Bayshore,+1-607-976-6217,+1-532-920-1053,2026-06-01 12:54:52,171,VOICE,,5G,0.08,0.23
R10-0000712,10,Bayshore,+1-699-487-5460,+1-822-593-4586,2026-06-01 08:29:20,0,SMS,,3G,0.0,0.05
R10-0000713,10,Bayshore,+1-857-343-4909,+1-449-615-3830,2026-06-01 12:17:48,2067,VOICE,,5G,0.08,2.76
R10-0000714,10,Bayshore,+1-593-213-6153,+1-558-543-0248,2026-06-01 19:18:49,3587,VOICE,,4G,0.1,5.98
R10-0000715,10,Bayshore,+1-825-588-2557,+1-620-725-3110,2026-06-01 17:04:06,0,SMS,,4G,0.0,0.05
R10-0000716,10,Bayshore,+1-391-871-5512,,2026-06-01 17:11:10,2897,DATA,437636077,4G,0.0,4.38
R10-0000717,10,Bayshore,+1-644-531-6683,+1-494-579-9710,2026-06-01 02:18:19,1401,VOICE,,4G,0.1,2.34
R10-0000718,10,Bayshore,+1-905-517-7671,+1-331-783-2522,2026-06-01 22:30:54,1200,VOICE,,3G,0.12,2.4
R10-0000719,10,Bayshore,+1-457-891-8506,+1-808-423-6912,2026-06-01 12:43:56,0,SMS,,3G,0.0,0.05
R10-0000720,10,Bayshore,+1-939-540-5112,+1-851-914-7824,2026-06-01 16:07:23,0,SMS,,4G,0.0,0.05
R10-0000721,10,Bayshore,+1-974-569-2640,+1-420-892-3259,2026-06-01 02:06:22,1617,VOICE,,4G,0.1,2.7
R10-0000722,10,Bayshore,+1-811-530-6011,+1-282-263-0873,2026-06-01 01:11:18,815,VOICE,,5G,0.08,1.09
R10-0000723,10,Bayshore,+1-632-703-7642,,2026-06-01 07:38:45,1645,DATA,371082129,4G,0.0,3.71
R10-0000724,10,Bayshore,+1-943-435-9735,+1-493-620-0536,2026-06-01 14:43:51,730,VOICE,,3G,0.12,1.46
R10-0000725,10,Bayshore,+1-731-254-4874,+1-633-410-1161,2026-06-01 08:26:26,3505,VOICE,,4G,0.1,5.84
R10-0000726,10,Bayshore,+1-664-952-0241,+1-381-508-5971,2026-06-01 09:36:42,1660,VOICE,,4G,0.1,2.77
R10-0000727,10,Bayshore,+1-690-401-1481,+1-552-458-6818,2026-06-01 10:50:24,848,VOICE,,4G,0.1,1.41
R10-0000728,10,Bayshore,+1-439-680-4716,+1-280-492-5289,2026-06-01 12:05:09,0,SMS,,5G,0.0,0.05
R10-0000729,10,Bayshore,+1-537-341-9725,+1-791-438-5813,2026-06-01 00:46:05,0,SMS,,4G,0.0,0.05
R10-0000730,10,Bayshore,+1-958-603-3849,,2026-06-01 22:08:48,2234,DATA,28385807,5G,0.0,0.28
R10-0000731,10,Bayshore,+1-784-810-0314,,2026-06-01 12:07:17,5845,DATA,316957876,4G,0.0,3.17
R10-0000732,10,Bayshore,+1-924-424-1904,+1-836-920-9726,2026-06-01 02:16:05,0,SMS,,4G,0.0,0.05
R10-0000733,10,Bayshore,+1-531-480-4413,+1-432-434-6323,2026-06-01 21:17:52,0,SMS,,3G,0.0,0.05
R10-0000734,10,Bayshore,+1-678-855-3641,+1-511-344-1880,2026-06-01 04:57:22,3571,VOICE,,4G,0.1,5.95
R10-0000735,10,Bayshore,+1-485-403-1653,+1-316-682-1364,2026-06-01 02:57:16,0,SMS,,5G,0.0,0.05
R10-0000736,10,Bayshore,+1-278-229-2302,+1-524-327-3708,2026-06-01 14:18:27,0,SMS,,5G,0.0,0.05
R10-0000737,10,Bayshore,+1-612-425-7853,+1-308-693-8738,2026-06-01 07:38:53,3142,VOICE,,3G,0.12,6.28
R10-0000738,10,Bayshore,+1-596-324-2882,+1-220-610-3269,2026-06-01 18:47:51,0,SMS,,4G,0.0,0.05
R10-0000739,10,Bayshore,+1-353-497-0065,,2026-06-01 01:14:01,1240,DATA,297771233,4G,0.0,2.98
R10-0000740,10,Bayshore,+1-309-449-8229,,2026-06-01 14:40:23,2696,DATA,96596076,5G,0.0,0.97
R10-0000741,10,Bayshore,+1-772-692-3325,+1-974-774-9642,2026-06-01 10:45:56,2667,VOICE,,4G,0.1,4.45
R10-0000742,10,Bayshore,+1-249-719-2601,+1-917-969-1105,2026-06-01 22:46:53,0,SMS,,5G,0.0,0.05
R10-0000743,10,Bayshore,+1-818-436-7968,+1-912-273-5557,2026-06-01 06:24:05,0,SMS,,4G,0.0,0.05
R10-0000744,10,Bayshore,+1-430-292-4485,+1-532-641-0278,2026-06-01 03:19:43,0,SMS,,4G,0.0,0.05
R10-0000745,10,Bayshore,+1-223-296-9736,+1-579-342-0909,2026-06-01 00:28:00,0,SMS,,3G,0.0,0.05
R10-0000746,10,Bayshore,+1-519-444-2644,,2026-06-01 03:07:31,2361,DATA,214195959,5G,0.0,2.14
R10-0000747,10,Bayshore,+1-344-745-5504,+1-638-900-7776,2026-06-01 22:57:10,1323,VOICE,,5G,0.08,1.76
R10-0000748,10,Bayshore,+1-763-454-7799,+1-416-649-2945,2026-06-01 16:26:18,0,SMS,,4G,0.0,0.05
R10-0000749,10,Bayshore,+1-811-893-2757,+1-236-762-9653,2026-06-01 00:14:09,2161,VOICE,,5G,0.08,2.88
R10-0000750,10,Bayshore,+1-367-520-9310,+1-381-591-6133,2026-06-01 21:18:23,298,VOICE,,4G,0.1,0.5
R10-0000751,10,Bayshore,+1-770-613-3970,+1-411-997-6104,2026-06-01 23:17:26,3152,VOICE,,4G,0.1,5.25
R10-0000752,10,Bayshore,+1-724-360-9753,,2026-06-01 08:22:37,1546,DATA,96784611,4G,0.0,0.97
R10-0000753,10,Bayshore,+1-939-794-8125,+1-609-729-3058,2026-06-01 09:58:19,0,SMS,,5G,0.0,0.05
R10-0000754,10,Bayshore,+1-955-413-8497,+1-328-355-8445,2026-06-01 10:24:55,0,SMS,,4G,0.0,0.05
R10-0000755,10,Bayshore,+1-925-890-4525,+1-207-575-8087,2026-06-01 02:14:42,842,VOICE,,5G,0.08,1.12
R10-0000756,10,Bayshore,+1-313-622-8809,+1-970-667-1276,2026-06-01 00:03:02,1598,VOICE,,4G,0.1,2.66
R10-0000757,10,Bayshore,+1-864-267-7272,+1-404-805-4668,2026-06-01 09:57:20,1039,VOICE,,3G,0.12,2.08
R10-0000758,10,Bayshore,+1-538-280-9690,+1-264-932-3380,2026-06-01 21:42:53,0,SMS,,4G,0.0,0.05
R10-0000759,10,Bayshore,+1-798-380-0064,,2026-06-01 18:24:11,5270,DATA,355113804,4G,0.0,3.55
R10-0000760,10,Bayshore,+1-332-347-8623,+1-413-602-5334,2026-06-01 10:19:22,2630,VOICE,,5G,0.08,3.51
R10-0000761,10,Bayshore,+1-694-801-0247,+1-690-283-1610,2026-06-01 20:36:45,0,SMS,,5G,0.0,0.05
R10-0000762,10,Bayshore,+1-798-942-0027,+1-587-221-2063,2026-06-01 13:08:07,3098,VOICE,,5G,0.08,4.13
R10-0000763,10,Bayshore,+1-500-817-0776,+1-843-239-4087,2026-06-01 21:59:14,962,VOICE,,4G,0.1,1.6
R10-0000764,10,Bayshore,+1-344-509-5965,+1-915-717-8575,2026-06-01 02:15:54,3210,VOICE,,4G,0.1,5.35
R10-0000765,10,Bayshore,+1-867-465-9332,+1-550-403-0880,2026-06-01 08:41:19,3023,VOICE,,3G,0.12,6.05
R10-0000766,10,Bayshore,+1-248-897-7420,+1-479-980-8378,2026-06-01 23:56:14,0,SMS,,4G,0.0,0.05
R10-0000767,10,Bayshore,+1-550-770-1761,+1-730-349-2270,2026-06-01 05:12:53,0,SMS,,4G,0.0,0.05
R10-0000768,10,Bayshore,+1-529-419-4667,+1-443-287-4328,2026-06-01 09:11:22,2900,VOICE,,3G,0.12,5.8
R10-0000769,10,Bayshore,+1-417-871-7717,+1-591-523-1383,2026-06-01 18:28:29,0,VOICE,,5G,0.08,0.0
R10-0000770,10,Bayshore,+1-429-852-3911,+1-980-628-3891,2026-06-01 08:39:46,1188,VOICE,,4G,0.1,1.98
R10-0000771,10,Bayshore,+1-563-897-1527,+1-459-262-5342,2026-06-01 21:24:21,3120,VOICE,,5G,0.08,4.16
R10-0000772,10,Bayshore,+1-977-261-8365,,2026-06-01 23:05:19,1148,DATA,105798600,5G,0.0,1.06
R10-0000773,10,Bayshore,+1-281-378-3760,,2026-06-01 06:12:19,4507,DATA,23478260,5G,0.0,0.23
R10-0000774,10,Bayshore,+1-503-807-1191,,2026-06-01 18:25:43,6907,DATA,92010535,4G,0.0,0.92
